index,dataset,doc_id,seg_id,source_text,reference_english,translated_text,input_tokens,output_tokens,cost
70,newstest2018.zh-en.xml,003_8425642,32,批评和自我批评是一剂良药，是对同志、对自己的真正爱护。开展批评和自我批评需要勇气和党性，不能把我们防身治病的武器给丢掉了。,"Criticism and self-criticism serve as a good medicine and the actual care given to our comrades and ourselves. Performing criticism and self-criticism needs courage and party spirit, and we must not lose our weapon used for defending ourselves and treating diseases.",Criticism and self-criticism are a potent medicine and a genuine expression of care for one's comrades and oneself. Carrying out criticism and self-criticism requires courage and party spirit; we must not discard this weapon that protects and heals us.,57,51,0.000000
71,newstest2021.zh-en.xml,hunan_ribao-zh.6028,2,湖南日报·新湖南客户端7月25日讯(本报记者)7月25日，由中央广播电视总台财经节目中心主办的大型融媒体行动《走村直播看脱贫》从江苏徐州出发，两辆携带5G新媒体移动云制播系统的大篷车在现场嘉宾目送下，缓缓驶出现场。,"Hunan Daily · New Hunan Client Terminal, July 25 (reporter from this organization) On July 25, two caravans carrying 5G new media mobile cloud production and broadcasting system slowly drove out of Xuzhou, Jiangsu Province for the large-scale media convergence campaign ""Watch Poverty Alleviation Livecast from Villages"" sponsored by the China Media Group’s Financial Program Center.","Hunan Daily · New Hunan Client, July 25 (Reporter of this paper) — On July 25, the large-scale integrated media campaign ""Touring Villages via Livestream to Witness Poverty Alleviation,"" hosted by the Finance Program Center of China Media Group, set off from Xuzhou, Jiangsu. Two caravans equipped with 5G new media mobile cloud production and broadcasting systems slowly drove away as ceremony guests looked on.",95,90,0.000000
72,newstest2019.zh-en.xml,chinanews.com.1394,4,时隔6年重新调整 2个新事业群出现。,"After six years, two business groups appear after readjustment.","Readjusted after 6 years, 2 new business groups emerge.",30,15,0.000000
73,wmttest2022.zh-en.xml,social_zh_tieba.baidu.com_143145404,9,(三)参加中价协、各省级和部门造价工程师、造价员继续教育授课，每半天可认定10个学时;,"(3) When attending the continuing education lessons of registered cost engineers organized by China Price Association or management organizations of provincial level of departments, each half a day is identified as 10 credit hours;","(III) For teaching continuing education courses for cost engineers and cost estimators organized by the China Engineering Cost Association (CECA) or by provincial or departmental authorities, 10 credit hours may be recognized for every half-day.",52,46,0.000000
74,wmttest2023.zh-en.xml,office_product-5-zh_0488037-81,7,以后的书，都转移阵地到这里买了。,Future books will now be available for purchase here.,"From now on, I will do all my book shopping here.",28,13,0.000000
75,newsdev2017.zh-en.xml,cnn.166883,11,这就是医用大麻的困境。,That is the predicament of medical marijuana.,This is the dilemma of medical marijuana.,26,8,0.000000
76,newstest2019.zh-en.xml,chinanews.com.1292,6,他说，廊曼机场愿为赴泰的中国游客提供便利，并联合泰国移民局在曼谷素万那普、廊曼、清迈、普吉、合艾等泰国5大国际机场为中国游客设立入境特别通道。,"He said that Don Mueang International Airport is willing to facilitate Chinese tourists to Thailand and get together with the Thailand Immigration Bureau to set up special entry passage for Chinese tourists at five major international airports in Bangkok such as Suvarnabhumi, Don Muang, Chiengmai, Phuket and Hat Yai.","He said that Don Mueang Airport is willing to provide convenience for Chinese tourists visiting Thailand and, in coordination with the Thai Immigration Bureau, will establish special entry channels for Chinese tourists at Thailand's five major international airports: Bangkok Suvarnabhumi, Don Mueang, Chiang Mai, Phuket, and Hat Yai.",70,66,0.000000
77,newstest2019.zh-en.xml,chinanews.com.1602,2,综合报道，印度尼西亚苏拉威西岛9月28日发生7.5级浅层地震，触发6米高海啸。,"According to the comprehensive reports, Sulawesi, an Indonesian island, had a shallow earthquake with the magnitude of 7.5, which triggered a tsunami as high as 6 meters.","According to comprehensive reports, a 7.5-magnitude shallow earthquake struck the island of Sulawesi, Indonesia, on September 28, triggering a 6-meter-high tsunami.",49,38,0.000000
78,newstest2019.zh-en.xml,chinanews.com.1410,20,“加强双边合作，对于我们来说主要是科技方面的合作 。 ”,"""Strengthening bilateral cooperation is mainly for cooperation in science and technology for us. ""","""Strengthening bilateral cooperation, for us, mainly means cooperation in science and technology.""",31,17,0.000000
79,newstest2017.zh-en.xml,ifeng0812.news.49766058_0,2,目前全国至少已有28个省份明确了津贴发放标准，不过各省市发放的标准并不一样，而重庆则是按高温工作日津贴的方式领取高温津贴。,"At present, at least 28 provinces in the country have clearly defined the standard of the allowance, but the standards issued by provinces and municipalities are not the same, and people in Chongqing receive the allowance based on the count of high-temperature working days.","Currently, at least 28 provinces nationwide have established defined standards for the payment of heatstroke prevention subsidies; however, these standards vary by province and city, while Chongqing issues such subsidies based on the number of days worked in high-temperature conditions.",56,50,0.000000
80,newstest2018.zh-en.xml,independent.181088,5,“我当时正在找与报价合适的房子。,"""I was looking for something that was comparable for my price.",I was looking for a house with an appropriate price at the time.,26,14,0.000000
81,newstest2017.zh-en.xml,sina0812.baby.doc-ifxtwiht3660934,1,在小生命来到这个世上之后，爸爸妈妈们就要对这个生命负责，这个负责不仅仅在于孩子的身体健康上，还在于精神的发展上，也就是教育。,"After the little baby came to this world, Mom and Dad shall be responsible for his life, not only for his health, but also for the development of his spirit, that is, education.","After a little life enters this world, parents become responsible for it; this responsibility lies not only in the child's physical health but also in their mental development, that is, their education.",52,39,0.000000
82,newstest2021.zh-en.xml,xinhua-zh-01.120235,3,北京演艺集团透露，已为剧场开放做好充分准备，将有五十余部剧目准备陆续登场。,"According to the Beijing Performance & Arts Group, it has made full preparation for the re-opening of the theaters, with more than 50 works of art that will be on display.","Beijing Performance & Arts Group revealed that it has made full preparations for the reopening of theaters, with over 50 productions set to debut successively.",43,29,0.000000
83,newstest2018.zh-en.xml,007_20180118c010ck,10,北京最近还宣布计划斥资138亿元人民币修建一个人工智能科技园，建成后将有逾400家企业在那里落户，它们将专注于开发从生物测定到自动驾驶汽车的各种人工智能技术。,"Beijing recently announced plans to invest 13.8 billion yuan in the construction of an artificial intelligence technology park. When it is completed, more than 400 companies will settle there. They will focus on the development of artificial intelligence technologies ranging from biometrics to self-driving cars.","Beijing recently also announced plans to invest 13.8 billion yuan to build an artificial intelligence technology park, which, upon completion, will host over 400 enterprises focusing on the development of AI technologies ranging from biometrics to autonomous vehicles.",66,50,0.000000
