index,dataset,doc_id,seg_id,source_text,reference_text,translated_text,input_tokens,output_tokens,cost
63,newsdev2017.zh-en.xml,ifeng0812.news.49766292_0,8,bao dao cheng ， ri mei zhi suo yi ji yu jie jin du te er te ， shi you yu fei lv bin zheng jia jin tui dong yu zhong guo de shuang bian cuo shang 。,报道称，日美之所以急于接近杜特尔特，是由于菲律宾正加紧推动与中国的双边磋商。,报道称，日美之所以急于接近杜特尔特，是由于菲律宾政权加剧推动与中国的双边措商。,86,48,0.000000
64,wmttest2023.zh-en.xml,baby_product-4-zh_0646696-122,2,zheng ge bei zi de yan se shi wo hen xi huan de ， ju hong se ， sui ran wo jia shi nan bao ， dan shi hai shi jue de ju hong pei huang se hen liang yan 。,整个杯子的颜色是我狠喜欢的，橘红色，虽然我家是男宝，但是还是觉得橘红配黄色很亮眼。,整个被子的颜色是我很喜欢的，橘红色，虽然我家是男宝，但是还是觉得橘红配黄色很亮眼。,81,56,0.000000
65,newstest2018.zh-en.xml,msnbc.53731,12,niu jin da xue sa mo wei er xue yuan fa yan ren zai dian zi you jian sheng ming zhong biao shi ：“ wo men yi zhi yu ying guo jing fang bao chi lian xi ， sui shi zhun bei an xu xie zhu mei guo diao cha ji gou 。”,牛津大学萨默维尔学院发言人在电子邮件声明中表示：“我们一直与英国警方保持联系，随时准备按需协助美国调查机构。”,"牛津大学萨莫韦尔学院发言人在电子邮件声明中表示：""我们一直与英国警方保持联系，随时准备安妥协助美国调查机构。""",111,65,0.000000
66,newstest2018.zh-en.xml,cctv_news_1117,464,bao gao yun yong sheng dong xian huo de shu ju 、 an li ， xi tong tou che 、 shen ru qian chu ， zai xian chang ting zhong zhong yin qi qiang lie fan xiang 。,报告运用生动鲜活的数据、案例，系统透彻、深入浅出，在现场听众中引起强烈反响。,报告运用生动鲜活的数据、案例，系统透彻、深入浅出，在现场听众中引起强烈反响。,94,47,0.000000
67,newstest2017.zh-en.xml,ifeng0812.news.49766908_0,16,di er ， yao xiang zai jin nian nian nei wan cheng jin nian de qu chan neng ren wu ， wo men hai shi yao chong fen fa hui xing zheng jian du he xing zheng jian cha de li liang 。,第二，要想在今年年内完成今年的去产能任务，我们还是要充分发挥行政监督和行政监察的力量。,第二，要想在今年年内完成今年的去产能任务，我们还是要充分发挥行政监督和行政监察的力量。,95,48,0.000000
68,newsdev2017.zh-en.xml,ifeng0812.news.49768102_0,2,"jia shi yuan xia che hou , yi zai biao shi sha che bu hao yong , min jing shang qian jian cha fa xian zhe liang che de sha che que shi bu hao yong , min jing dui jia shi yuan de xing wei jin xing le pi ping , bing cha kou le zhe liang ji dong san lun che 。","驾驶员下车后,一再表示刹车不好用,民警上前检查发现这辆车的刹车确实不好用,民警对驾驶员的行为进行了批评,并查扣了这辆机动三轮车。",驾驶员下车后，已在表示刹车不好用，民警上前检查发现这两辆车的刹车确实不好用，民警对驾驶员的行为进行了批评，并查扣了这两辆机动三轮车。,122,80,0.000000
69,newsdev2017.zh-en.xml,ifeng0812.news.49767894_0,2,shi qing fa sheng zai pi zi bao zhong wu shi jian ， hai zi song wang yi yuan shi hai neng he jia ren shuo hua ， mu qian hai bu qing chu ju ti de shang shi 。,事情发生在匹兹堡中午时间，孩子送往医院时还能和家人说话，目前还不清楚具体的伤势。,事情发生在皮子包中午十间，孩子送往医院时还能和家人说话，目前还不清楚具体的伤势。,86,48,0.000000
70,newstest2018.zh-en.xml,003_8425642,32,pi ping he zi wo pi ping shi yi ji liang yao ， shi dui tong zhi 、 dui zi ji de zhen zheng ai hu 。 kai zhan pi ping he zi wo pi ping xu yao yong qi he dang xing ， bu neng ba wo men fang shen zhi bing de wu qi gei diu diao le 。,批评和自我批评是一剂良药，是对同志、对自己的真正爱护。开展批评和自我批评需要勇气和党性，不能把我们防身治病的武器给丢掉了。,批评和自我批评是一剂良药，是对同志、对自己的真诚爱护。开展批评和自我批评需要用气和当行，不能把我们放身之病的武器给丢掉了。,118,70,0.000000
71,newstest2021.zh-en.xml,hunan_ribao-zh.6028,2,hu nan ri bao · xin hu nan ke hu duan 7 yue 25 ri xun ( ben bao ji zhe )7 yue 25 ri ， you zhong yang guang bo dian shi zong tai cai jing jie mu zhong xin zhu ban de da xing rong mei ti xing dong 《 zou cun zhi bo kan tuo pin 》 cong jiang su xu zhou chu fa ， liang liang xie dai 5G xin mei ti yi dong yun zhi bo xi tong de da peng che zai xian chang jia bin mu song xia ， huan huan shi chu xian chang 。,湖南日报·新湖南客户端7月25日讯(本报记者)7月25日，由中央广播电视总台财经节目中心主办的大型融媒体行动《走村直播看脱贫》从江苏徐州出发，两辆携带5G新媒体移动云制播系统的大篷车在现场嘉宾目送下，缓缓驶出现场。,湖南日报·新湖南客户端7月25日讯（本报记者）7月25日，由中央广播电视总台财经节目中心主办的大型融媒体行动《走村直播看脱贫》从江苏徐州出发，亮亮携带5G新媒体移动云直播系统的大篷车在现场嘉宾目送下，缓缓驶出现场。,191,127,0.000000
72,newstest2019.zh-en.xml,chinanews.com.1394,4,shi ge 6 nian chong xin tiao zheng  2 ge xin shi ye qun chu xian 。,时隔6年重新调整 2个新事业群出现。,是个6年重新调整，2个新市业群出现。,59,22,0.000000
73,wmttest2022.zh-en.xml,social_zh_tieba.baidu.com_143145404,9,( san ) can jia zhong jia xie 、 ge sheng ji he bu men zao jia gong cheng shi 、 zao jia yuan ji xu jiao yu shou ke ， mei ban tian ke ren ding 10 ge xue shi ;,(三)参加中价协、各省级和部门造价工程师、造价员继续教育授课，每半天可认定10个学时;,（三）参加中介协会、各省级和部门造价工程师、造价员继续教育授课，每班天课人定10个学时；,95,46,0.000000
74,wmttest2023.zh-en.xml,office_product-5-zh_0488037-81,7,yi hou de shu ， dou zhuan yi zhen di dao zhe li mai le 。,以后的书，都转移阵地到这里买了。,以后的书，都转一阵地到这里卖了。,53,22,0.000000
75,newsdev2017.zh-en.xml,cnn.166883,11,zhe jiu shi yi yong da ma de kun jing 。,这就是医用大麻的困境。,这就是一用大麻的困境。,45,16,0.000000
76,newstest2019.zh-en.xml,chinanews.com.1292,6,ta shuo ， lang man ji chang yuan wei fu tai de zhong guo you ke ti gong bian li ， bing lian he tai guo yi min ju zai man gu su wan na pu 、 lang man 、 qing mai 、 pu ji 、 he ai deng tai guo 5 da guo ji ji chang wei zhong guo you ke she li ru jing te bie tong dao 。,他说，廊曼机场愿为赴泰的中国游客提供便利，并联合泰国移民局在曼谷素万那普、廊曼、清迈、普吉、合艾等泰国5大国际机场为中国游客设立入境特别通道。,他说，浪漫集场愿为赴泰的中国游客提供便利，并联合泰国移民局在曼谷苏万那普、浪漫、清迈、普吉、和艾等泰国5大国际机场为中国游客设立入境特别通道。,134,90,0.000000
77,newstest2019.zh-en.xml,chinanews.com.1602,2,zong he bao dao ， yin du ni xi ya su la wei xi dao 9 yue 28 ri fa sheng 7.5 ji qian ceng di zhen ， chu fa 6 mi gao hai xiao 。,综合报道，印度尼西亚苏拉威西岛9月28日发生7.5级浅层地震，触发6米高海啸。,综合报道，印度尼西亚苏拉威西岛9月28日发生7.5级浅层地震，触发6米高海啸。,88,49,0.000000
78,newstest2019.zh-en.xml,chinanews.com.1410,20,“ jia qiang shuang bian he zuo ， dui yu wo men lai shuo zhu yao shi ke ji fang mian de he zuo  。 ”,“加强双边合作，对于我们来说主要是科技方面的合作 。 ”,加强双边合作，对于我们来说主要是科技方面的合作。,71,28,0.000000
79,newstest2017.zh-en.xml,ifeng0812.news.49766058_0,2,mu qian quan guo zhi shao yi you 28 ge sheng fen ming que le jin tie fa fang biao zhun ， bu guo ge sheng shi fa fang de biao zhun bing bu yi yang ， er chong qing ze shi an gao wen gong zuo ri jin tie de fang shi ling qu gao wen jin tie 。,目前全国至少已有28个省份明确了津贴发放标准，不过各省市发放的标准并不一样，而重庆则是按高温工作日津贴的方式领取高温津贴。,目前全国至少已有28个省份明确了津贴法放标准，不过各省实法放的标准并不一样，而重庆则是按高温工作日津贴的方式领取高温津贴。,119,68,0.000000
80,newstest2018.zh-en.xml,independent.181088,5,“ wo dang shi zheng zai zhao yu bao jia he shi de fang zi 。,“我当时正在找与报价合适的房子。,我当时正在找鱼宝家和时的房子。,52,22,0.000000
81,newstest2017.zh-en.xml,sina0812.baby.doc-ifxtwiht3660934,1,zai xiao sheng ming lai dao zhe ge shi shang zhi hou ， ba ba ma ma men jiu yao dui zhe ge sheng ming fu ze ， zhe ge fu ze bu jin jin zai yu hai zi de shen ti jian kang shang ， hai zai yu jing shen de fa zhan shang ， ye jiu shi jiao yu 。,在小生命来到这个世上之后，爸爸妈妈们就要对这个生命负责，这个负责不仅仅在于孩子的身体健康上，还在于精神的发展上，也就是教育。,在小生命来到这个世上之后，爸爸妈妈们就要对这个生命负责，这个负责不仅仅在于孩子的身体健康上，还在于精神的发展上，也就是教育。,121,73,0.000000
82,newstest2021.zh-en.xml,xinhua-zh-01.120235,3,bei jing yan yi ji tuan tou lu ， yi wei ju chang kai fang zuo hao chong fen zhun bei ， jiang you wu shi yu bu ju mu zhun bei lu xu deng chang 。,北京演艺集团透露，已为剧场开放做好充分准备，将有五十余部剧目准备陆续登场。,北京演艺集团透露，一位剧场开放做好充分准备，将由五十余部剧目陆续登场。,81,43,0.000000
83,newstest2018.zh-en.xml,007_20180118c010ck,10,bei jing zui jin hai xuan bu ji hua chi zi 138 yi yuan ren min bi xiu jian yi ge ren gong zhi neng ke ji yuan ， jian cheng hou jiang you yu 400 jia qi ye zai na li luo hu ， ta men jiang zhuan zhu yu kai fa cong sheng wu ce ding dao zi dong jia shi qi che de ge zhong ren gong zhi neng ji shu 。,北京最近还宣布计划斥资138亿元人民币修建一个人工智能科技园，建成后将有逾400家企业在那里落户，它们将专注于开发从生物测定到自动驾驶汽车的各种人工智能技术。,北京最近还宣布计划持资138亿元人民币修建一个人工智能科技园，建成后将由于400家企业在那里落户，它们将专注于开发从生物测定到自动驾驶汽车的各种人工智能技术。,142,84,0.000000
84,newstest2020.zh-en.xml,xinhua-zh-01.6314,9,yu hui fei zhou cheng yuan guo wai zhang gan xie zhong fang chang yi zhao kai ci ci hui yi ， zhu he xin zhong guo cheng li 70 zhou nian 。,与会非洲成员国外长感谢中方倡议召开此次会议，祝贺新中国成立70周年。,于惠飞洲城远国外张干谢中方长议招开此次会议，祝贺新中国成立70周年。,79,43,0.000000
85,wmttest2023.zh-en.xml,book-1-zh_0753489-203,5,ru guo pei song shi jian shi ni men kuai di yuan sui xin suo yu de xiang ji dian jiu ji dian song ， he bi jia xing xing nong ge shi jian rang ke hu xuan ze ？,如果配送时间是你们快递员随心所欲的想几点就几点送，何必假惺惺弄个时间让客户选择？,如果配送时间是你们快递员随心所欲的想几点就几点送，何必费行行农歌时间让客户选择？,86,46,0.000000
86,newstest2018.zh-en.xml,cctv_news_1117,390,xi jin ping wen de hen zi xi 。,习近平问得很仔细。,习近平文得很子西。,40,13,0.000000
87,newstest2018.zh-en.xml,cctv_news_1117,537,meng gu 、 cang 、 wei wu er 、 ha sa ke 、 chao xian 、 yi 、 zhuang deng qi zhong shao shu min zu wen zi ban ， yi you zhong guo min zu yu wen fan yi ju fan yi,蒙古、藏、维吾尔、哈萨克、朝鲜、彝、壮等七种少数民族文字版，已由中国民族语文翻译局翻译,蒙古、苍、维吾尔、哈萨克、朝鲜、彝、壮等其中少数民族文字版，已由中国民族语文翻译局翻译,100,61,0.000000
88,newstest2018.zh-en.xml,039_content_94289496,4,ju mu ji zhe cheng ， shi fa shi yi sheng ju xiang ， shun shi jian yi duo mo gu yun teng kong er qi 。,据目击者称，事发时一声巨响，瞬时间一朵蘑菇云腾空而起。,居木机者称，是法时一声句向，顺时间一多摩古云腾空而起。,68,34,0.000000
89,wmttest2022.zh-en.xml,ecommerce_zh_xiaohongshu.com_76725405,16,shuo bu ding hai neng wan jiu yi ge ren de sheng ming ！,说不定还能挽救一个人的生命！,说不定还能挽救一个人的生命！,50,19,0.000000
90,newstest2020.zh-en.xml,chinanews.com.102532,8,xiao qian shuo ， jin nian lai ， zhong yin ni guan xi qu de chang zu fa zhan ， liang guo zheng zhi hu xin bu duan zeng qiang 、 wu shi he zuo chi xu tui jin 、 ge ling yu jiao liu quan mian tuo zhan ， zhong yin ni quan mian zhan lve huo ban guan xi xing wen zhi yuan 。,肖千说，近年来，中印尼关系取得长足发展，两国政治互信不断增强、务实合作持续推进、各领域交流全面拓展，中印尼全面战略伙伴关系行稳致远。,肖钱说，今年来，中印尼关系取得长足发展，两国政治互信不断增强、务实合作持续推进、各领域交流全面拓展，中印尼全面战略伙伴关系欣欣向荣。,137,80,0.000000
91,newstest2018.zh-en.xml,dailymail.co.uk.232928,10,zuo wan lai le bu shao ， jin tian ke neng hui geng duo 。”,昨晚来了不少，今天可能会更多。”,"昨晚来了不少，今天可能会更多。""",52,22,0.000000
92,newstest2021.zh-en.xml,chinanews.com.229737,24,wei you jian chi ba mi qie dang qun gan qun guan xi 、 zeng jia ren min fu zhi zuo wei zhuo yan dian ， ba dang jian yin ling zuo wei tui dong ji ceng zhi li chuang xin fa zhan de gen ben tu jing ， cai neng zhu lao gen ji ， rang ji ceng dang zu zhi la de chu qu 、 ding de shang lai ， ji ceng dang yuan gan bu gan de shang lai 、 chong de shang qu ， tui dong ji ceng zhi li you “ hun ”、 you xu 、 you li 、 you xiao 。,唯有坚持把密切党群干群关系、增加人民福祉作为着眼点，把党建引领作为推动基层治理创新发展的根本途径，才能筑牢根基，让基层党组织拉得出去、顶得上来，基层党员干部赶得上来、冲得上去，推动基层治理有“魂”、有序、有力、有效。,"唯有坚持把密切当群感群관系、增加人民服治作为着眼点，把党建引领作为推动基层治力创新发展的根本途径，才能祝牢根基，让基层党组织拉得出去、顶得上来，基层党员干部干得上来、冲得上去，推动基层治力有""魂""、有序、有力、有效。",198,121,0.000000
