index,dataset,doc_id,seg_id,source_text,reference_english,translated_text,input_tokens,output_tokens,cost
59,newstest2018.zh-en.xml,sogou_web_data_20180206,15,zuo wei xiao fei zhe quan yi bao hu de zhuan men zu zhi ， zhong guo xiao fei zhe xie hui jin nian 3 yue fen he 12 yue fen liang ci yue tan le gong xiang dan che qi ye 。,"As a special organization protecting the interests of consumers, China Consumers Association met for talks with bike sharing enterprises in March and December this year.","As a specialized organization for protecting consumer rights, the China Consumer Association held talks with bike-sharing companies twice this year, in March and December.",95,32,0.000000
60,newstest2017.zh-en.xml,bbc.242405,6,na duan shi jian ， pin pai ce lve shi shi yong ‘RBS’ lai bao hu qi ta xiao fei jin rong pin pai 。,"During that time, brand strategists have used 'RBS' to protect other consumer finance brands.","In the short term, brand strategy uses 'RBS' to protect other consumer finance brands.",63,23,0.000000
61,wmttest2023.zh-en.xml,jingji_guancha_bao-zh-01.22009,14,zai lao dong li shi chang gong xu jin zhang ， jin suo zheng ce ying xiang bu ming de qing kuang xia ， wo men ren wei mei lian chu nian mo dui yu jia xi de zhi yin shi xiang dui he li de ， shi chang ji duan yu qi de tiao zheng he jiao yi de yong ji huo jiang dui shi chang chan sheng yi ding shang hai 。,"In the case of tight labor market supply and demand, the impact of tightening policy is unknown, we believe that the Fed's year-end guidance on rate hikes is relatively reasonable, the adjustment of extreme market expectations and the crowded trading may cause some harm to the market.","In the context of tight labor market supply and demand, and given that fiscal policy effects are unclear, we believe the Fed's year-end guidance on rate cuts is relatively reasonable. However, market overshooting expectations regarding adjustments and trading momentum, or declines, may cause certain harm to the market.",131,65,0.000000
62,newstest2018.zh-en.xml,euronews-en.117981,11,ying guo jing fang yi jing biao shi ， ta men ren wei lun dun ge lun fei er da lou de ge re huo fu mian ban xi tong de wen ti ke neng shi dao zhi  6  yue fen huo xun su man yan de yuan yin ， zhe chang da huo zao cheng yue  80  ren si wang da 。,"In the UK, police have said they believe the system of insulation and cladding panels on London's Grenfell Tower may have contributed to the rapid spread of a fire there in June in which some 80 people died.","British police have indicated that they believe the issue with the Grenfell Tower building's heating and ventilation system may be the reason for the slow spread of the fire in June, which caused about 80 deaths.",122,48,0.000000
63,newsdev2017.zh-en.xml,ifeng0812.news.49766292_0,8,bao dao cheng ， ri mei zhi suo yi ji yu jie jin du te er te ， shi you yu fei lv bin zheng jia jin tui dong yu zhong guo de shuang bian cuo shang 。,"According to the report, the reason why both Japan and the US are eager to keep close touch with Duterte is that the Philippines is intensifying its effort to enhance the bilateral negotiation with China.","The island's reporting on achievements, which the US and Japan rely on as a basis for maintaining close distance to Ter Te, is because of the US strategic pressure and the pushing forward of negotiations between Fei Lv Bin Zheng and China on bilateral mistrust.",81,61,0.000000
64,wmttest2023.zh-en.xml,baby_product-4-zh_0646696-122,2,zheng ge bei zi de yan se shi wo hen xi huan de ， ju hong se ， sui ran wo jia shi nan bao ， dan shi hai shi jue de ju hong pei huang se hen liang yan 。,"The color of the entire cup is my favorite, orange red, and even though my family is all boys, I believe orange red and yellow are extremely appealing.","The color of the entire cup is something I really like, it's orange-red, and although my family prefers warm tones, I still feel that orange-red paired with yellow looks very striking.",76,45,0.000000
65,newstest2018.zh-en.xml,msnbc.53731,12,niu jin da xue sa mo wei er xue yuan fa yan ren zai dian zi you jian sheng ming zhong biao shi ：“ wo men yi zhi yu ying guo jing fang bao chi lian xi ， sui shi zhun bei an xu xie zhu mei guo diao cha ji gou 。”,"A spokesperson for the university and Somerville College said in an emailed statement that, ""We have been in contact with the police in the UK and are ready to help the US investigating authorities in any way they need.""","A spokesperson from the Samuel Hall School at New Jersey University stated in an electronic mail statement: ""We have been maintaining contact with British law enforcement and are prepared at any time to cooperate with U.S. investigation agencies as needed.""",106,50,0.000000
66,newstest2018.zh-en.xml,cctv_news_1117,464,bao gao yun yong sheng dong xian huo de shu ju 、 an li ， xi tong tou che 、 shen ru qian chu ， zai xian chang ting zhong zhong yin qi qiang lie fan xiang 。,"The report uses vivid data and cases to get the message across in a systematic and easy-to-understand manner, triggering strong resonance among the audience.","The report used live data and cases from Shengdong County, conducted a thorough investigation and in-depth analysis, which sparked strong reactions in the courtroom.",89,38,0.000000
67,newstest2017.zh-en.xml,ifeng0812.news.49766908_0,16,di er ， yao xiang zai jin nian nian nei wan cheng jin nian de qu chan neng ren wu ， wo men hai shi yao chong fen fa hui xing zheng jian du he xing zheng jian cha de li liang 。,"Second, in order to complete this year's overcapacity cut task within this year, we must give full play to the power of administrative supervision.","Second, we need to fully leverage the power of administrative supervision and administrative inspection to complete this year's production capacity elimination tasks within the year.",90,31,0.000000
68,newsdev2017.zh-en.xml,ifeng0812.news.49768102_0,2,"jia shi yuan xia che hou , yi zai biao shi sha che bu hao yong , min jing shang qian jian cha fa xian zhe liang che de sha che que shi bu hao yong , min jing dui jia shi yuan de xing wei jin xing le pi ping , bing cha kou le zhe liang ji dong san lun che 。","After the driver got off the vehicle, he repeatedly emphasized that the brake did not work well. The policeman went up to check the brake and found it really did not work well. But the policeman criticized the driver on his behavior and detained the motor tricycle.","After the driver got out of the car, he kept saying that the brakes were not working well. When the police came to inspect and found that the brakes of these two vehicles were indeed not functioning properly, the police criticized the driver's behavior and impounded these two motorcycles.",117,61,0.000000
69,newsdev2017.zh-en.xml,ifeng0812.news.49767894_0,2,shi qing fa sheng zai pi zi bao zhong wu shi jian ， hai zi song wang yi yuan shi hai neng he jia ren shuo hua ， mu qian hai bu qing chu ju ti de shang shi 。,The accident took place at noon in Pittsburgh. The boy could still talk with his family members when he was sent to the hospital. Details about his injury are still unclear.,"The incident happened in a backpack within five hours. The child was sent to the hospital and was still able to talk with family members. Currently, the specific injuries are still unclear.",81,40,0.000000
70,newstest2018.zh-en.xml,003_8425642,32,pi ping he zi wo pi ping shi yi ji liang yao ， shi dui tong zhi 、 dui zi ji de zhen zheng ai hu 。 kai zhan pi ping he zi wo pi ping xu yao yong qi he dang xing ， bu neng ba wo men fang shen zhi bing de wu qi gei diu diao le 。,"Criticism and self-criticism serve as a good medicine and the actual care given to our comrades and ourselves. Performing criticism and self-criticism needs courage and party spirit, and we must not lose our weapon used for defending ourselves and treating diseases.","Criticism and self-criticism are a powerful weapon, and are a genuine expression of care for comrades and for oneself. Carrying out criticism and self-criticism requires courage and directness, and we cannot discard the weapons that protect us from becoming ill.",113,57,0.000000
71,newstest2021.zh-en.xml,hunan_ribao-zh.6028,2,hu nan ri bao · xin hu nan ke hu duan 7 yue 25 ri xun ( ben bao ji zhe )7 yue 25 ri ， you zhong yang guang bo dian shi zong tai cai jing jie mu zhong xin zhu ban de da xing rong mei ti xing dong 《 zou cun zhi bo kan tuo pin 》 cong jiang su xu zhou chu fa ， liang liang xie dai 5G xin mei ti yi dong yun zhi bo xi tong de da peng che zai xian chang jia bin mu song xia ， huan huan shi chu xian chang 。,"Hunan Daily · New Hunan Client Terminal, July 25 (reporter from this organization) On July 25, two caravans carrying 5G new media mobile cloud production and broadcasting system slowly drove out of Xuzhou, Jiangsu Province for the large-scale media convergence campaign ""Watch Poverty Alleviation Livecast from Villages"" sponsored by the China Media Group’s Financial Program Center.","Hunan Daily · New Hunan Section Hunan Channel July 25th Report (This Reporter) On July 25th, a large-scale integrated media event ""Village Live Broadcasting to Help Poverty Alleviation"" jointly organized by the Finance and Economics Program Center of the Central Radio and Television Station departed from Xuzhou, Jiangsu. Two trucks equipped with 5G new media mobile broadcasting systems arrived at the scene to welcome guests at the village entrance, slowly appearing at the venue.",186,109,0.000000
72,newstest2019.zh-en.xml,chinanews.com.1394,4,shi ge 6 nian chong xin tiao zheng  2 ge xin shi ye qun chu xian 。,"After six years, two business groups appear after readjustment.","In the past 6 years, readjusted 2 new business groups emerged.",54,23,0.000000
73,wmttest2022.zh-en.xml,social_zh_tieba.baidu.com_143145404,9,( san ) can jia zhong jia xie 、 ge sheng ji he bu men zao jia gong cheng shi 、 zao jia yuan ji xu jiao yu shou ke ， mei ban tian ke ren ding 10 ge xue shi ;,"(3) When attending the continuing education lessons of registered cost engineers organized by China Price Association or management organizations of provincial level of departments, each half a day is identified as 10 credit hours;","(3) Can participate in creating textbooks, provincial-level and departmental model engineering projects, and serve as instructors for continuing education in textbook creation. Each class can have a maximum of 10 credit hours approved.",90,50,0.000000
74,wmttest2023.zh-en.xml,office_product-5-zh_0488037-81,7,yi hou de shu ， dou zhuan yi zhen di dao zhe li mai le 。,Future books will now be available for purchase here.,Later books were all sold here at a real bargain price.,48,16,0.000000
