index,dataset,doc_id,seg_id,source_text,reference_english,translated_text,input_tokens,output_tokens,cost
60,newstest2017.zh-en.xml,bbc.242405,6,na duan shi jian ， pin pai ce lve shi shi yong ‘RBS’ lai bao hu qi ta xiao fei jin rong pin pai 。,"During that time, brand strategists have used 'RBS' to protect other consumer finance brands.","In the short term, the brand strategy is to use 'RBS' to protect other consumer finance brands.",50,22,0.000000
61,wmttest2023.zh-en.xml,jingji_guancha_bao-zh-01.22009,14,zai lao dong li shi chang gong xu jin zhang ， jin suo zheng ce ying xiang bu ming de qing kuang xia ， wo men ren wei mei lian chu nian mo dui yu jia xi de zhi yin shi xiang dui he li de ， shi chang ji duan yu qi de tiao zheng he jiao yi de yong ji huo jiang dui shi chang chan sheng yi ding shang hai 。,"In the case of tight labor market supply and demand, the impact of tightening policy is unknown, we believe that the Fed's year-end guidance on rate hikes is relatively reasonable, the adjustment of extreme market expectations and the crowded trading may cause some harm to the market.","Given the tight supply and demand in the labor market and the uncertain impact of tightening policies, we believe the Federal Reserve's year-end guidance regarding interest rate hikes is relatively reasonable, and the adjustment of extreme market expectations and crowded trades may cause some damage to the market.",109,55,0.000000
62,newstest2018.zh-en.xml,euronews-en.117981,11,ying guo jing fang yi jing biao shi ， ta men ren wei lun dun ge lun fei er da lou de ge re huo fu mian ban xi tong de wen ti ke neng shi dao zhi  6  yue fen huo xun su man yan de yuan yin ， zhe chang da huo zao cheng yue  80  ren si wang da 。,"In the UK, police have said they believe the system of insulation and cladding panels on London's Grenfell Tower may have contributed to the rapid spread of a fire there in June in which some 80 people died.","British police have stated that they believe issues with the cladding system at London's Grenfell Tower may have been the cause of the rapid spread of the fire in June, which resulted in approximately 80 deaths.",96,43,0.000000
63,newsdev2017.zh-en.xml,ifeng0812.news.49766292_0,8,bao dao cheng ， ri mei zhi suo yi ji yu jie jin du te er te ， shi you yu fei lv bin zheng jia jin tui dong yu zhong guo de shuang bian cuo shang 。,"According to the report, the reason why both Japan and the US are eager to keep close touch with Duterte is that the Philippines is intensifying its effort to enhance the bilateral negotiation with China.",Reports indicate that Japan and the U.S. are eager to approach Duterte because the Philippines is accelerating the promotion of bilateral consultations with China.,64,28,0.000000
64,wmttest2023.zh-en.xml,baby_product-4-zh_0646696-122,2,zheng ge bei zi de yan se shi wo hen xi huan de ， ju hong se ， sui ran wo jia shi nan bao ， dan shi hai shi jue de ju hong pei huang se hen liang yan 。,"The color of the entire cup is my favorite, orange red, and even though my family is all boys, I believe orange red and yellow are extremely appealing.","The color of the whole cup is one I really like—it's orange-red. Although I have a baby boy, I still think orange-red paired with yellow is very eye-catching.",63,41,0.000000
65,newstest2018.zh-en.xml,msnbc.53731,12,niu jin da xue sa mo wei er xue yuan fa yan ren zai dian zi you jian sheng ming zhong biao shi ：“ wo men yi zhi yu ying guo jing fang bao chi lian xi ， sui shi zhun bei an xu xie zhu mei guo diao cha ji gou 。”,"A spokesperson for the university and Somerville College said in an emailed statement that, ""We have been in contact with the police in the UK and are ready to help the US investigating authorities in any way they need.""","A spokesperson for Somerville College, University of Oxford, stated in an email: ""We have been in constant contact with the UK police and are ready to assist US investigative agencies as required.""",85,37,0.000000
66,newstest2018.zh-en.xml,cctv_news_1117,464,bao gao yun yong sheng dong xian huo de shu ju 、 an li ， xi tong tou che 、 shen ru qian chu ， zai xian chang ting zhong zhong yin qi qiang lie fan xiang 。,"The report uses vivid data and cases to get the message across in a systematic and easy-to-understand manner, triggering strong resonance among the audience.","The report utilized vivid and concrete data and case studies to provide a systematic, sharp, and accessible analysis, which resonated strongly with the audience on-site.",64,31,0.000000
67,newstest2017.zh-en.xml,ifeng0812.news.49766908_0,16,di er ， yao xiang zai jin nian nian nei wan cheng jin nian de qu chan neng ren wu ， wo men hai shi yao chong fen fa hui xing zheng jian du he xing zheng jian cha de li liang 。,"Second, in order to complete this year's overcapacity cut task within this year, we must give full play to the power of administrative supervision.","Second, to complete this year's capacity reduction tasks within the year, we must still fully leverage the power of administrative supervision and administrative inspection.",74,29,0.000000
68,newsdev2017.zh-en.xml,ifeng0812.news.49768102_0,2,"jia shi yuan xia che hou , yi zai biao shi sha che bu hao yong , min jing shang qian jian cha fa xian zhe liang che de sha che que shi bu hao yong , min jing dui jia shi yuan de xing wei jin xing le pi ping , bing cha kou le zhe liang ji dong san lun che 。","After the driver got off the vehicle, he repeatedly emphasized that the brake did not work well. The policeman went up to check the brake and found it really did not work well. But the policeman criticized the driver on his behavior and detained the motor tricycle.","After the driver got out of the vehicle, he repeatedly claimed that the brakes were not working well. The police officer went up to check and found that the brakes of the vehicle were indeed not working well. The police officer criticized the driver's behavior and impounded the motorized tricycle.",95,57,0.000000
69,newsdev2017.zh-en.xml,ifeng0812.news.49767894_0,2,shi qing fa sheng zai pi zi bao zhong wu shi jian ， hai zi song wang yi yuan shi hai neng he jia ren shuo hua ， mu qian hai bu qing chu ju ti de shang shi 。,The accident took place at noon in Pittsburgh. The boy could still talk with his family members when he was sent to the hospital. Details about his injury are still unclear.,"The incident occurred during the lunch break at the Pi Zi Bao; the child was able to speak with family members when sent to the hospital, but the specific extent of the injuries remains unclear.",66,38,0.000000
70,newstest2018.zh-en.xml,003_8425642,32,pi ping he zi wo pi ping shi yi ji liang yao ， shi dui tong zhi 、 dui zi ji de zhen zheng ai hu 。 kai zhan pi ping he zi wo pi ping xu yao yong qi he dang xing ， bu neng ba wo men fang shen zhi bing de wu qi gei diu diao le 。,"Criticism and self-criticism serve as a good medicine and the actual care given to our comrades and ourselves. Performing criticism and self-criticism needs courage and party spirit, and we must not lose our weapon used for defending ourselves and treating diseases.",Criticism and self-criticism are good medicine; they are acts of true care for comrades and for oneself. Conducting criticism and self-criticism requires courage and party spirit; we must not discard this weapon that preserves our health and cures our illnesses.,90,51,0.000000
71,newstest2021.zh-en.xml,hunan_ribao-zh.6028,2,hu nan ri bao · xin hu nan ke hu duan 7 yue 25 ri xun ( ben bao ji zhe )7 yue 25 ri ， you zhong yang guang bo dian shi zong tai cai jing jie mu zhong xin zhu ban de da xing rong mei ti xing dong 《 zou cun zhi bo kan tuo pin 》 cong jiang su xu zhou chu fa ， liang liang xie dai 5G xin mei ti yi dong yun zhi bo xi tong de da peng che zai xian chang jia bin mu song xia ， huan huan shi chu xian chang 。,"Hunan Daily · New Hunan Client Terminal, July 25 (reporter from this organization) On July 25, two caravans carrying 5G new media mobile cloud production and broadcasting system slowly drove out of Xuzhou, Jiangsu Province for the large-scale media convergence campaign ""Watch Poverty Alleviation Livecast from Villages"" sponsored by the China Media Group’s Financial Program Center.","Hunan Daily · New Hunan Client, July 25 (Reporter) - On July 25, the large-scale integrated media campaign ""Visiting Villages via Live Broadcast to See Poverty Alleviation,"" hosted by the Finance Program Center of China Media Group, set off from Xuzhou, Jiangsu. The two large tractor-trailers, equipped with 5G new media mobile cloud broadcasting systems, slowly pulled out of the site amidst the send-off of guests.",150,96,0.000000
72,newstest2019.zh-en.xml,chinanews.com.1394,4,shi ge 6 nian chong xin tiao zheng  2 ge xin shi ye qun chu xian 。,"After six years, two business groups appear after readjustment.","After 6 years of readjustment, 2 new industry clusters have emerged.",41,16,0.000000
73,wmttest2022.zh-en.xml,social_zh_tieba.baidu.com_143145404,9,( san ) can jia zhong jia xie 、 ge sheng ji he bu men zao jia gong cheng shi 、 zao jia yuan ji xu jiao yu shou ke ， mei ban tian ke ren ding 10 ge xue shi ;,"(3) When attending the continuing education lessons of registered cost engineers organized by China Price Association or management organizations of provincial level of departments, each half a day is identified as 10 credit hours;","(3) Participate in the continuing education lectures for cost engineers and cost estimators organized by the Ministry of Housing and Urban-Rural Development and provincial-level departments, with each half-day session counting as 10 credit hours.",73,46,0.000000
74,wmttest2023.zh-en.xml,office_product-5-zh_0488037-81,7,yi hou de shu ， dou zhuan yi zhen di dao zhe li mai le 。,Future books will now be available for purchase here.,"From now on, I will buy all my books here.",35,12,0.000000
75,newsdev2017.zh-en.xml,cnn.166883,11,zhe jiu shi yi yong da ma de kun jing 。,That is the predicament of medical marijuana.,This is the dilemma of using marijuana.,31,8,0.000000
76,newstest2019.zh-en.xml,chinanews.com.1292,6,ta shuo ， lang man ji chang yuan wei fu tai de zhong guo you ke ti gong bian li ， bing lian he tai guo yi min ju zai man gu su wan na pu 、 lang man 、 qing mai 、 pu ji 、 he ai deng tai guo 5 da guo ji ji chang wei zhong guo you ke she li ru jing te bie tong dao 。,"He said that Don Mueang International Airport is willing to facilitate Chinese tourists to Thailand and get together with the Thailand Immigration Bureau to set up special entry passage for Chinese tourists at five major international airports in Bangkok such as Suvarnabhumi, Don Muang, Chiengmai, Phuket and Hat Yai.","He said that Don Mueang Airport provides convenience for tourists from China and, in cooperation with the Thai Immigration Bureau, has set up special entry channels for Chinese tourists at Thailand's five major international airports: Bangkok Suvarnabhumi, Don Mueang, Chiang Mai, Phuket, and Hat Yai.",98,63,0.000000
