dataset,doc_id,seg_id,chinese,english
newstest2019.zh-en.xml,chinanews.com.1767,5,据介绍，为应对出入境客(车)流高峰，深圳边检总站按照国家移民管理局统一部署，启动客(车)流高峰时段勤务模式，安排加班警力支援执勤一线，提前开足查验通道，引导旅客、车辆有序候检，确保中国公民出入境通关排队不超过30分钟，同时兼顾外国人通关效率；加强人流密集区域的秩序维护，确保通关安全有序。,"According to the introduction, in order to cope with passenger (car) flow peak across the boarder, Shenzhen General Station of Exit and Entry Frontier Inspection followed the unified deployment of the State Immigration Administration to start the service mode of passenger (car) flow peak period, arrange the policemen to work overtime to support those working in the front-line on duty, open enough passages for inspection and examination in advance, ensure that the queueing time of Chinese citizen's exit and entry would not exceed 30 minutes while taking into account of the foreigner's clearance efficiency; the order maintenance in the crowded was enhanced, and the customs clearance was ensured to be safe and orderly."
newstest2017.zh-en.xml,dailymail.co.uk.170739,2,这个世界很危险，但是 Dailymail.com 上的这个视频或许能带给你一点安全感。,"It's a dangerous world out there, but this video from Dailymail.com might help make it a little safer for you."
newstest2020.zh-en.xml,nhan_dan-zh.323,3,新加坡市排名第一，其次是英国、美国、法国、瑞典、荷兰、德国和澳大利亚等各国的城市。,"Singapore ranks first, followed by cities in the United Kingdom, the United States, France, Sweden, the Netherlands, Germany, and Australia."
newstest2021.zh-en.xml,hunan_ribao-zh.6034,13,益阳奥士康第三科学园项目对现有生产线进行改造，高端印制电路板智能化生产线抢占先机;湖南中烟常德卷烟厂新厂区致力于智能化转型、建设现代化工厂的历程，也是“老树发新芽”的生动写照 … … 围绕国家重大战略和“两新一重”， 着力巩固提升优势产业，积极培育发展新兴产业，全面加大科技创新和国产化替代力度，才能不断夯实基础条件、积蓄转型动能。,"Transformations have been made in the existing production line of the project of Yiyang Aoshikang No.3 Science Park, and the intelligent production line of high-end printed circuit board has taken the lead; the new factory of the Changde Cigarette Factory of China Tobacco Hunan Industrial Corporation was committed to the process of intelligent transformation and the construction of modern factories, which was also a vivid portrayal of ""old trees sprouting new buds""; focusing on the national major strategy and ""new infrastructure and new urbanization initiatives and major projects"", we have focused on consolidating and upgrading advantageous industries, actively cultivated and developed emerging industries, and comprehensively increased the strength of scientific and technological innovation and localization substitution to continuously consolidate basic conditions and accumulate transformation momentum."
newstest2017.zh-en.xml,ifeng0812.news.49767382_0,3,“现在的三轮车多在夜间非法营运，希望主管部门也能加大力度进行整治。”,"""Now the tricycle is mostly and illegally operated at night. We hope the competent authorities can also intensify efforts to carry out renovation."""
newsdev2017.zh-en.xml,ifeng0812.news.49767460_0,4,哈密市人民法院审理查明：万某以非法占有为目的，采取秘密手段盗窃他人财物10起，盗窃价值15582元，其行为已构成盗窃罪。,"After trying the case, the People's Court of Hami City ascertained that with the intention of illegal possession, Wan, by taking secret measures, stole others' property for ten times with the theft value reaching 15,582 yuan. His behavior has constituted the larceny."
wmttest2022.zh-en.xml,social_zh_linkedin.com_39643915,8,接下来如果 Google 再捅一刀，对 Meta 的收入影响还会更大。,"Next, if Google gives an attack, it will lead to greater influences on the income of Meta."
newstest2019.zh-en.xml,chinanews.com.1370,3,当月，构成综合PMI产出指数的制造业生产指数和非制造业商务活动指数分别为53.0%和54.9 % ， 环比一降一升。,"In the same month, the manufacturing production index and the non-manufacturing business activity index, which constitute the comprehensive PMI output index, were 53.0% and 54.9%, respectively, with one decrease and one increase."
newstest2020.zh-en.xml,chinanews.com.102588,4,中国从未自私自利地发展，而是向世界敞开了大门，为世界各国人民带来了最大的幸福。,"China does not concentrate on its own development, but instead has opened its doors to the world to bring the greatest happiness to the people of all countries."
newstest2020.zh-en.xml,tsrus.cn.2113,5,他说 ： “ 一些新技术并不是北约成员国研制出来的，而是在独裁国家。,"He said, ""Some new technologies were not developed by the members of the North Atlantic Treaty Organization, but in authoritarian countries."
newstest2020.zh-en.xml,xinhua-zh-01.6393,12,7月10日，国务院常务会议决定，今年全面推开划转部分国有资本充实社保基金工作。,"On July 10, at the executive meeting of the State Council, it was decided to promote the transfer of part of state-owned capital in the round to enrich the social security fund this year."
newstest2018.zh-en.xml,alibaba_web_data_20180124,99,一直以来，支付宝和微信支付在全球化的道路上一路高歌。,"All along, Alipay and WeChat Pay have been riding high on the road to globalization."
wmttest2022.zh-en.xml,ecommerce_zh_taobao.com_158814717,11,使用过程中请结合溶液粘稠度考虑并勿超出此范围，否则会引起漏液。,Please take the viscosity of the solution into consideration during usage and do not exceed the range; or it will lead to liquid leakage.
newstest2018.zh-en.xml,cctv_news_1117,217,这句话，让当时在场的张黎明深有感触。,The saying made Zhang Liming on the spot deeply moved.
newstest2018.zh-en.xml,cctv_news_1217,602,本台消息，二零一七年《财富》全球论坛将于十二月六日至八日在广州举行，国务院副总理汪洋将出席论坛开幕式。,Vice Premier Wang Yang of the State Council will attend the opening ceremony of the 2017 Fortune Global Forum held in Guangzhou from December 6 to December 8
newstest2018.zh-en.xml,007_121779752_123753,2,就在房产中介期待在节日季出售更多房产之际，澳洲房价增幅却创2013年以来最低水平。,"Just when real estate agents were looking forward to selling more real estate during the holiday season, growth rate of residential property prices was the lowest since 2013."
newstest2018.zh-en.xml,bbc.310946,13,我们与员工进行了讨论，然后，像所有在竞争激烈和经济不明朗的环境中运营的其他公司一样，我们对我们应用于企业和工厂的持续运营模式进行了审查，以便保持竞争力。,"We discussed with employees then that like all companies operating in an extremely competitive and uncertain economic climate, we review our operations on an ongoing basis - and that applies across our all our businesses and sites - in order to remain competitive."
newstest2018.zh-en.xml,washpost.116881,14,这是一位在一个民主占大多数的州担任州长的共和党人，而且他还出奇地受欢迎。,This is a Republican governor in an overwhelmingly Democratic state who is astonishingly popular.
wmttest2023.zh-en.xml,gb-4,42,全包围结构,Completely encased structure
newstest2018.zh-en.xml,cctv_news_1217,119,全面推开营改增试点后,"After launching the pilots to replace the business tax with a value-added tax,"
newstest2018.zh-en.xml,cctv_news_1217,542,机器人的话它需要一些电机、 舵机然后还有控制器，现在这些都都可以自己研发。,"The robot needs some motors, steering gears, and controllers, all of which can now be developed ourselves."
newstest2018.zh-en.xml,washpost.116866,49,他们依赖于他的习惯。,They relied on his routine.
newstest2021.zh-en.xml,xinhua-zh-01.120203,20,同时，扩大内需和扩大开放并不矛盾，国内循环越顺畅，越有利于构建开放新格局，越有利于形成参与国际合作和竞争新优势。,"Meanwhile, expanding domestic demand and opening up are not in conflict with each other, because the smoother the domestic circulation, the more conducive it will be to building a new pattern of opening up and creating new advantages for participating in international cooperation and competition."
newstest2021.zh-en.xml,xinhua-zh-01.120323,3,"运动领队张继科和运动助理林小宅跨界同台,林丹和傅园慧点评各有风格,而“庞然大物”般的力量拔杆装置的硬核上场,更让节目“燃”力十足。","The team leader Zhang Jike and Sports Assistant Lin Xiaozhai are from different fields, but worked together, and commenters Lin Dan and Fu Yuanhui were each unique in their own way, but the appearance of the hardcore “enormous” strength gin pole made the program more “exciting”."
newstest2021.zh-en.xml,chinanews.com.229598,14,他说，该院将定期邀请上海专家来厦开展手术技术交流、教学查房、疑难病例讨论等，同时进一步开展远程会诊，目前计划每周一次远程会诊；此外，科室还将选送人员进修交流，加强学科人才队伍的培养和发展。,"He said that the hospital would regularly invite Shanghai experts to Xiamen to carry out surgical exchanges, teaching ward rounds, and discussions on difficult cases, weekly remote consultations are planned, and the department will also send staff for further training and exchanges to strengthen team cultivation and development."
newstest2017.zh-en.xml,ifeng0812.news.49767202_0,6,扩大人际关系圈，更平等地对话，避免社交顾虑，才是我们越发深爱线上聊的主要原因。,"Expanding the interpersonal relationship circle, more equal dialogue, avoiding social concerns are major reasons for us to be fascinated with online chat."
newsdev2017.zh-en.xml,dailymail.co.uk.170800,1,两名土耳其水手因走私5亿英镑毒品在缉毒行动中被捕入狱,Two Turkish sailors jailed over £500 million drugs bust
newstest2020.zh-en.xml,chinanews.com.102714,4,预计到2022年，北京大兴国际机场旅客吞吐量将达到4500万人次，国际航班占比20 % ； 到2025年，旅客吞吐量将达到7200万人次，国际航班占比有望达到30 % 。,"Beijing Daxing International Airport is expected to handle 45 million passengers by 2022, with international flights accounting for 20%, and 72 million by 2025, with international flights expected to be above 30%."
newstest2017.zh-en.xml,cnn.167026,12,如今，全世界都能见证三届世界冠军西蒙·拜尔斯、道格拉斯和劳瑞·埃尔南德斯精彩绝伦的表现。他们把常规的体操技巧演绎得出神入化。,"Now the world has been able to witness the incredible performances of three-time World Champion Simone Biles, Douglas and Laurie Hernandez delivering the unexpected, yet masterful gymnastics routines."
wmttest2023.zh-en.xml,gb-4,34,"本附录收录了 GB/TI 13000 规定的表意文字描述符 13 个,并给出了它们的图形.代码位置和功能描述。","The 13 ideographic descriptors recorded in GB/TI 13000 are compiled in this reference section along with their visuals. Code situations, and work portrayals."
newstest2021.zh-en.xml,chinanews.com.229819,25,填报志愿时，考生及家长一定要认真阅读所报学校的录取政策，看看有没有专业级差，级差的形式是怎么样的，在充分考虑分数的同时，还要合理分析拟选的学校和专业，如果院校在招生章程中明确采取分数级差方式进行录取，考生在选择专业时，要注意各专业之间的梯度，提高录取几率。,"When reporting major preferences, students and parents must be sure to carefully read the university’s admissions policies to see if there are major point deductions, and while considering the point values, must also carefully consider their universities and majors of choice; if the university lists clear major point deductions in the Admission Guidelines, they should pay close attention to the point tiers of different majors so they can maximize their chances of admission."
newstest2018.zh-en.xml,reuters.196718,8,科说，他也很“高兴”俄罗斯接受了重新参赛的标准。,"Coe said he was also ""pleased"" that Russia accepted the criteria for its reintroduction."
wmttest2022.zh-en.xml,ecommerce_zh_dangdang.com_34687022,8,穿手工鞋的女人 阿德丽安娜•翠吉亚尼 著，董雁南，陈慧婕 译 9787513306645 新星出版社【直发】,"Very Valentine by Adriana Trigiani, translated by Dong Yannan, Chen Huijie, 9787513306645, New Star Press [direct shipping]"
newstest2021.zh-en.xml,chinese.dw.com.5398,10,针对英国做出的决定，西班牙外交部周日表示，该国疫情得到控制。,"In response to the UK’s decision, Spain’s Ministry of Foreign Affairs expressed on Sunday that the country’s epidemic was under control."
newstest2018.zh-en.xml,washpost.116866,34,第二个错误是在另一份报道同一个故事的报纸被没收后没有强迫瓦尔迪兹为自身安全考虑离开墨西哥。,The second mistake was not forcing Valdez to leave the country for his own safety after the seizure of another newspaper that carried the same story.
newsdev2017.zh-en.xml,telegraph.294748,15,不过我们大多数人宁愿回到空调客舱中，船上的女按摩师海伦娜（我可不是开玩笑）会已经铺好了我们的床，补充好冰箱中的食品，然后在桌上留下一盒新的巧克力。,"Instead, most of us retreat to our air-conditioned cabins where Helena, the ship's masseuse - I'm not joking - will have made our beds, restocked our minibars and left a new box of chocs on the table."
newstest2017.zh-en.xml,dailymail.co.uk.170717,16,你代表的是 CBC 和加拿大，你的言行使得我们大家听起来都像一群种族主义者。#真令人讨厌。,You represent the CBC and Canada and make us all sound like a bunch of racists. #disgusted.
newstest2019.zh-en.xml,chinanews.com.9985,12,韩国国防部介绍，韩方将派6只考察船对海水深度等进行探测，为该水域安全航行提供基础信息；待调查完成后，将为民间船只来往提供导航地图。,"The South Korea Defense Ministry said that South Korea would send six inspection vessels to explore the depth of the sea water to provide basic information for the safe navigation in such water areas; after the investigation was completed, navigation maps would be provided for civilian vessels."
newstest2019.zh-en.xml,qq.com.240,15,这座“英雄纪念碑 ” ， 不容任何污损和破坏。,"This ""monument of heroes"" cannot be stained or damaged."
newstest2018.zh-en.xml,cctv_news_1117,176,首次载入联合国大会安全决议。,It was included into the safety resolution of the United Nations General Assembly.
newstest2021.zh-en.xml,chinanews.com.229637,1,58款侵害用户权益行为的APP遭曝光 涉十余家上市公司-中新网,"58 Apps that violate user rights and interests are exposed, involving more than 10 listed companies - Ecns.cn"
newstest2017.zh-en.xml,ifeng0812.news.49765262_0,7,据内地海关规定，钻石非旅客于行程中的用品或必需品，故属于货品范畴，出入境时需申报，否则或列作走私，情况严重可被判入狱。,"According to the provisions of the Mainland Customs, diamonds are neither supplies nor necessities during the trip and thus belong to the scope of goods. So such diamond should be declared at entry and exit. Otherwise, it shall be classified as smuggling. People may be sentenced to jail."
newstest2020.zh-en.xml,chinanews.com.102550,4,即日起，普通长沙市民即可登录Apollo官网申请成为种子用户，并有机会试乘体验。,"From today, Changsha citizens can log on to the Apollo official website and apply to participate, and may win the chance to have a trial ride."
newstest2018.zh-en.xml,guardian.181611,22,伟大的演讲者拉什?林博 (Rush Limbaugh) ，是特朗普来临时的一位施洗者，他在 2010 年认为，自由主义并不是邀请任何人，而他现在是一名早期的新保守主义者，将美国的智慧火焰带给愚昧的世界：“自由女神是勇往无前的。,"The great loudmouth Rush Limbaugh, a kind of John the Baptist for the coming of Trump, argued in 2010 that Liberty is not inviting anyone in, but is rather an early neocon, taking the American flame out to the benighted world: ""Lady Liberty is stepping forward."
newstest2021.zh-en.xml,chinanews.com.229534,5,依据《中国共产党纪律处分条例 》 《 中华人民共和国监察法》等有关规定，经内蒙古自治区纪委常委会会议审议并报内蒙古自治区党委批准，决定给予白金海开除党籍处分，按规定调整其享受的待遇；收缴其违纪违法所得；将其涉嫌犯罪问题移送检察机关依法审查起诉，所涉财物随案移送。,"As per requirements of the Regulations of the Communist Party of China on Disciplinary Punishment, Law of the People's Republic of China on Supervision and other regulations, after review by the Standing Committee of the Inner Mongolia Autonomous Region Discipline Inspection Commission and submission to the Party Committee of Inner Mongolia Autonomous Region for approval, Bai Jinhai is to be expelled from the Party and his treatment adjusted accordingly; his illegal gains are to be confiscated, and he will be investigated and charged under the law for his alleged criminal offenses; involved financial items will be transferred with the case."
newstest2018.zh-en.xml,054_30098764,1,扎克伯格希望借助Jarvis项目用自己的声音控制家里的所有东西，从音乐到灯光再到温度。,"Zuckerberg hopes to use Jarvis to control everything at home, from music to lights to temperature, with his voice."
newsdev2017.zh-en.xml,ifeng0812.news.49766697_0,6,闽台之间现有海上客运航线8条，空中直航客运航线7条，不定期航线4条；在两岸海上及空中航线客运量中，闽台航线的份额分别占98%和10%以上。,"Between Fujian and Taiwan, there are eight ocean passenger shipping routes, seven direct passenger air routes and four unfixed air routes. Of the passenger volumes of the ocean routes and air routes between Taiwan and the Mainland, the shares of Fujian-Taiwan routes are over 98% and 10%, respectively."
newsdev2017.zh-en.xml,ifeng0812.news.49763944_0,10,8月10日，迫于警方压力，宫某到鄂州市公安局梁子湖分局梧桐湖派出所投案自首。,"Due to pressure from the police, Mr. Gong surrendered himself to the Wutonghu police station of the Liangzihu branch of the Ezhou Municipal Public Security Bureau on August 10."
newstest2019.zh-en.xml,reuters-zh.210,5,FDA还称，在华海药业发现上述杂质如何产生并改善其质量控制体系之前，将一直禁止进口。,FDA also said that imports would be banned until Huahai Pharmaceutical found out how the impurities were produced and improved its quality control system.
newstest2021.zh-en.xml,chinanews.com.229575,3,文章表示，在近十多年时间里，中国对国内研究和公共卫生建设方面进行了大量的投资，这使得中国对新冠的准备比当年严重急性呼吸道综合征(SARS)的准备要充分得多。,"As the article mentioned, China’s large investment in domestic research and public health reinforcement over the past decade made China much more prepared for COVID-19 than it was for Severe Acute Respiratory Syndrome (SARS)."
newsdev2017.zh-en.xml,dailymail.co.uk.170800,22,沙欣的律师乔纳森·克罗表示，这名已婚且膝下有二子的父亲是个“光荣的骡子”（为毒贩效劳的跑腿送货人）。,"Sahin's lawyer, Jonathan Crowe, said the married father-of-two was a 'glorified mule'."
newstest2021.zh-en.xml,rfi-chinese.16516,5,新闻稿强调，总体上，人民币汇率处于合理均衡水平，并没有被低估。,"“On the whole, the RMB exchange rate is at a reasonable and balanced level and is not undervalued,” the press release stressed."
newstest2019.zh-en.xml,chinanews.com.1628,14,据国家市场监管总局统计，目前我国有服务认证机构130余家，服务认证人员两千余人，有效认证证书近八千张。,"According to the statistics of the State Administration for Market Regulation, there are more than 130 service certification institutions with over 2000 service certification staff and nearly 8000 valid authentication certificates at present in our country."
wmttest2022.zh-en.xml,ecommerce_zh_suning.com_26206513,18,值得！,Worth buying!
newstest2017.zh-en.xml,peopledaily0812.energy.c71661-28630949,2,这份报告不禁令市场对OPEC的信誉产生怀疑，油价复苏的道路恐怕仍然布满荆棘。,The report cannot prevent the market from doubting the credibility of OPEC. Oil recovery path is still bristled with thorns.
newstest2018.zh-en.xml,cctv_news_1117,437,中共中央办公厅、中共中央对外联络部受中共中央和习近平总书记的委托,The General Office of the CPC Central Committee and the International Department of CPC Central Committee were entrusted by the CPC Central Committee and General Secretary Xi Jinping
newstest2018.zh-en.xml,cctv_news_1117,83,俄中关系进展顺利，合作成果丰硕。,The Russia-China relations have been progressing very smoothly and made enumerable great achievements.
newsdev2017.zh-en.xml,ifeng0812.news.49767801_0,13,反对者认为，这是一场“不公平的公投”，一旦通过，将赋予军方更多权力。,"Opponents believed that this is an ""unfair referendum"". Once the constitution is passed, the military will gain more power."
newstest2020.zh-en.xml,international_times-zh.150,13,“在这个过程中，可能有人会说些话，那是见怪不怪的。”,"""In the process, someone may say something, and that's not surprising. """
newsdev2017.zh-en.xml,bbc.242506,14,17:30，柯丝蒂·辛克莱出门去找她的母亲和姊妹。,At 17:30 Kirsty Sinclair went out to meet her mother and sister.
newstest2017.zh-en.xml,ifeng0812.news.49768431_0,5,1分钟后朴成在左路前插传中，于大宝禁区中路扫射未踢正部位，力帆门将邓小飞将球没收。,"One minute later, Pu Cheng crossed on the left wing and Yu Dabao strafed the unkicked-out part of the mid-way in the penalty area. Lifang goalkeeper Deng Xiaofang confiscated the goal."
wmttest2023.zh-en.xml,personal_care_appliances-5-zh_0172161-51,2,已经使用了3-4次了。,I've used it 3-4 times.
wmttest2022.zh-en.xml,ecommerce_zh_meituan.com_155073907,16,化妆师，摄影师，后期设计，一个精良的团队。,"They really have an excellent team including the makeup artist, the photographer and the later design."
newstest2018.zh-en.xml,cctv_news_1217,226,萨金塔耶夫表示，哈方愿积极落实好两国领导人达成的重要共识，为进一步推进产能合作创造良好条件。,Sagintayev said Kazakhstan is willing to actively implement the important consensus reached by the leaders of the two countries and create favorable conditions for further promoting cooperation in maintaining capacity.
wmttest2022.zh-en.xml,social_zh_twitter.com_49204733,18,现在社会总体希望更注重公平，同时中美相争，偏左是肯定的，估计还得持续很多年。,"The society wishes an environment of fairness; at the same time, the conflict between China and the U.S. determines a trend of the left wing; it is estimated to continue many years."
wmttest2022.zh-en.xml,ecommerce_zh_meituan.com_118521981,6,感谢今天拍婚纱照的所有工作人员，期待成片的出炉。,"Thanks to all the staffs working for my pictures today, and I’m looking forward to the final pictures."
wmttest2022.zh-en.xml,xinhua-zh-01.104145,25,这样，我们就能把手洗干净啦 ！ ”,"In this way, we can wash hands clean! ”"
newstest2018.zh-en.xml,cctv_news_1217,109,中方愿同巴方继续开展安全防务合作， 为地区和平稳定做出贡献。,China is ready to continue its cooperation in security and defense with Pakistan and make contributions to regional peace and stability.
newstest2018.zh-en.xml,054_139772868_219984,3,中新社记者何蓬磊摄近十几年来，随着珠峰登山探险者和旅游者急剧增加，山峰所在地的环保问题日益凸显。,"China News Service/He Penglei: In the last 10 years or so, environmental protection issues at Mount Everest have become increasingly prominent as the number of Mount Everest explorers and tourists increased significantly."
newstest2020.zh-en.xml,chinese.macao.1070,2,欢迎各界人士光临指导。,Visitors and suggestions from all walks of life are welcome.
newsdev2017.zh-en.xml,dailymail.co.uk.170868,18,不过，这却促使学校和社会服务机构打来电话。,But this prompted a phone call from the school and social services.
newstest2020.zh-en.xml,nikkei-.108,13,小型车“Demio（德米欧 ） ” 等的销量减少。,"Sales of small cars such as ""Demio"" decreased."
wmttest2023.zh-en.xml,luggage-1-zh_0367532-71,3,"第二把Totes，1.这把没有伞套 2.伞柄材质一般 3.明明写Large,实际上就是一人用的便捷雨伞,两个人用估计够呛。","The subsequent Totes, 1. There is no umbrella cover on this one 2. The umbrella handle's material is ordinary 3. Despite the fact that it is labeled as Large, this umbrella is actually practical for one person, For two people, that probably isn't enough."
newstest2020.zh-en.xml,tsrus.cn.2112,11,他说，该系统目前在世界上有很大需求，但俄罗斯军队也需要它，其中包括在北极地区。,"He said that there was currently great demand for the system in the world, but the Russian army also needs it, including in the Arctic region."
newstest2018.zh-en.xml,msnbc.53726,5,争议的焦点是设置 10 月 1 日为各州开始实现 2015 年地面臭氧标准的最后期限。,At issue is an Oct. 1 deadline for states to begin meeting 2015 standards for ground-level ozone.
newstest2017.zh-en.xml,sina0812.news.doc-ifxuxnpy9305340,2,对于申领居住证的条件，上述地区普遍提出，需居住半年以上，符合有合法稳定就业、合法稳定住所、连续就读条件之一。,"For the conditions of applying for residence permit, the above regions generally said that the applicants need to live more than six months and meet one of these three requirements: having legitimate and stable employment, having legal and stable residence and continuous study."
newstest2019.zh-en.xml,chinanews.com.10001,5,2018年10月30日，中国裁判文书网公布了“谭卫、何章鸿等与北京小桔科技有限公司等侵害发明专利权纠纷一审民事裁定书 ” ， 披露了滴滴出行APP被诉专利侵权的部分案件细节。,"On October 30, 2018, China Judgment Online published the ""First-instance Civil Ruling Paper of Infringement of Invention Patent Rights between Tan Wei, He Zhanghong and Beijing Xiaoju Technology Co., Ltd."", which disclosed some details of case in which the Didi Chuxing APP was sued for patent infringement."
newstest2018.zh-en.xml,sogou_web_data_20180206,31,在记者的一项随机小调查中，11位受访退休人员仅有2人还在工作；另有9名老人表示会有部分时间帮助照看孩子，但有时间也会出去旅游或者发展兴趣爱好。,"In a small random survey by a reporter, 11 retired employees who were interviewed revealed that only two were still working. The other nine said that they would spend some time to help look after children, but would also go traveling or develop their interests and hobbies if they have the time."
newsdev2017.zh-en.xml,telegraph.294748,5,科琳的朋友帕蒂建议哼唱《小货车做到了》。,Colleen's friend Patty recommends The Little Engine That Could.
newsdev2017.zh-en.xml,ifeng0812.news.49767801_0,6,12号早上8点开始，素叻他尼府两所警察局门口分别发生爆炸，造成1人死亡，多人受伤。,"Two bombs exploded in front of two police stations in Surat Thani, respectively, after 8:00 on the morning of August 12, leaving one dead and many injured."
wmttest2023.zh-en.xml,camera-4-zh_0401912-55,4,金刚膜贴上去也挺合适和管用的。,The Diamond film is also very appropriate and effective.
newstest2020.zh-en.xml,chinanews.com.102791,6,《条例》中，宁夏鼓励探索实行夫妻共同育儿假，在全国尚属首创。,"In the Regulation, Ningxia encourages an exploratory implementation of parental leave for both parents, which is the first of its kind nationwide."
newstest2018.zh-en.xml,rt.com.68127,5,副总理穆特科在评论世界反兴奋剂机构路线图《遵守规定》的第二部分时做出上述表述。该部分规定了恢复 RUSADA 权利的标准，并于最近在该组织网站上发布。,"The PM was commenting on the second part of WADA's Roadmap to Code Compliance, which describes the criteria for the reinstatement of RUSADA and which recently published on the organization's website."
wmttest2023.zh-en.xml,personal_care_appliances-4-zh_0788270-92,4,刷头配件在亚马逊买同样便宜。,"On Amazon, brush head accessories are equally affordable."
newstest2020.zh-en.xml,international_times-zh.160,3,太阳马戏团日前表示，正在与研发机器人的波士顿动力科技公司（Boston Dynamics）接洽，商讨机器人应用于马戏团表演的可行性。,"Cirque du Soleil said recently that it is in contact with Boston Dynamics, which develops robots, to discuss the feasibility of robots for use in circus performances."
wmttest2022.zh-en.xml,xinhua-zh-01.104067,17,需要注意的是，双子座流星雨朝各个方向的流量都很大，观测时不用一直盯着双子座流星雨的辐射点看。,"It should be noted that the geminid meteor shower will have large flow on each direction, and do not need to keep staring the radiation point of the geminid meteor shower."
newstest2018.zh-en.xml,washpost.116881,9,美国公民自由联盟本周早些时候就此对他提起了诉讼。,And the American Civil Liberties Union sued him for that earlier this week.
wmttest2022.zh-en.xml,ecommerce_zh_jd.com_176487535,23,橄榄油富含丰富的单不饱和脂肪酸，即油酸及亚油酸、亚麻酸，还有维生素A、维生素B、维生素D、维生素E、维生素K及抗氧化物等。,"Olive oil is rich in monounsaturated fatty acids, i.e., oleic acid, linoleic acid, linolenic acid, vitamin A, vitamin B, vitamin D, vitamin E, vitamin K and antioxidants."
newstest2017.zh-en.xml,abcnews.199762,5,旧金山警察局称该起死亡案件被裁定为他杀，并正在进行调查。,The San Francisco Police Department said the death was ruled a homicide and an investigation is ongoing.
newstest2019.zh-en.xml,chinanews.com.1504,19,暂停回来后，朱雨玲找回一些状态，逐渐将比分追到8：8平。,"After the timeout, Zhu Yuling bounced back a bit and gradually tied the score at 8-8."
wmttest2022.zh-en.xml,ecommerce_zh_xiaohongshu.com_25328504,22,在穿衣搭配方面上有了改变后，在生活中也要多运动，争取早一天脱离微胖女生的标签吧😄,"In addition to changes in clothing matching, slight fat girls need to take more exercises, to remove the label of slightly fat girls"
