Unnamed: 0,Question_ZH-CN,A_ZH-CN,B_ZH-CN,C_ZH-CN,D_ZH-CN,Answer_ZH-CN,Subject,Subcategory_ZH-CN,Question_EN-US,A_EN-US,B_EN-US,C_EN-US,D_EN-US,Answer_EN-US,Subcategory_EN-US,Question_ZH-PY,A_ZH-PY,B_ZH-PY,C_ZH-PY,D_ZH-PY,Answer_ZH-PY,Subject_ZH-PY,Subcategory_ZH-PY
5,陈述 1| 数据的对数似然将始终通过期望最大化算法的连续迭代而增加。陈述 2| Q 学习的一个缺点是，只有当学习者事先知道其行为如何影响其环境时才能使用它。,正确，正确,错误，错误,正确，错误,错误，正确,B,machine_learning,computer science,Statement 1| The log-likelihood of the data will always increase through successive iterations of the expectation maximation algorithm. Statement 2| One disadvantage of Q-learning is that it can only be used when the learner has prior knowledge of how its actions affect its environment.,"True, True","False, False","True, False","False, True",B,computer science,chen shu  1|  shu ju de dui shu shi ran jiang shi zhong tong guo qi wang zui da hua suan fa de lian xu die dai er zeng jia 。 chen shu  2| Q  xue xi de yi ge que dian shi ， zhi you dang xue xi zhe shi xian zhi dao qi xing wei ru he ying xiang qi huan jing shi cai neng shi yong ta 。,zheng que ， zheng que,cuo wu ， cuo wu,zheng que ， cuo wu,cuo wu ， zheng que,B,machine_learning,computer science
84,下列哪项最能描述分布式拒绝服务 (D D o S) 攻击与拒绝服务 (D o S) 攻击的主要区别？,攻击目标,被攻击的计算机数量,发起攻击的计算机数量,攻击发生的时间段,C,high_school_computer_science,computer science,Which of the following best describes the primary way in which a distributed denial-ofservice (D D o S) attack differs from a denial-ofservice (D o S) attack?,The goal of the attack,The number of computers being attacked,The number of computers launching the attack,The time period in which the attack occurs,C,computer science,xia lie na xiang zui neng miao shu fen bu shi ju jue fu wu  (D D o S)  gong ji yu ju jue fu wu  (D o S)  gong ji de zhu yao qu bie ？,gong ji mu biao,bei gong ji de ji suan ji shu liang,fa qi gong ji de ji suan ji shu liang,gong ji fa sheng de shi jian duan,C,high_school_computer_science,computer science
18,对于多项式回归，以下哪一个结构假设最能影响欠拟合和过拟合之间的权衡：,多项式次数,我们是通过矩阵求逆还是梯度下降来学习权重,高斯噪声的假设方差,使用常数项单元输入,A,machine_learning,computer science,"For polynomial regression, which one of these structural assumptions is the one that most affects the trade-off between underfitting and overfitting:",The polynomial degree,Whether we learn the weights by matrix inversion or gradient descent,The assumed variance of the Gaussian noise,The use of a constant-term unit input,A,computer science,dui yu duo xiang shi hui gui ， yi xia na yi ge jie gou jia she zui neng ying xiang qian ni he he guo ni he zhi jian de quan heng ：,duo xiang shi ci shu,wo men shi tong guo ju zhen qiu ni hai shi ti du xia jiang lai xue xi quan zhong,gao si zao sheng de jia she fang cha,shi yong chang shu xiang dan yuan shu ru,A,machine_learning,computer science
10,陈述 1| 2D 平面中所有矩形的集合（包括非轴对齐矩形）可以粉碎一组 5 个点。陈述 2|当 k = 1 时，k-最近邻分类器的 VC 维数为无穷大。,正确，正确,错误，错误,正确，错误,错误，正确,A,machine_learning,computer science,Statement 1| The set of all rectangles in the 2D plane (which includes non axisaligned rectangles) can shatter a set of 5 points. Statement 2| The VC-dimension of k-Nearest Neighbour classifier when k = 1 is infinite.,"True, True","False, False","True, False","False, True",A,computer science,chen shu  1| 2D  ping mian zhong suo you ju xing de ji he （ bao kuo fei zhou dui qi ju xing ） ke yi fen sui yi zu  5  ge dian 。 chen shu  2| dang  k = 1  shi ，k- zui jin lin fen lei qi de  VC  wei shu wei wu qiong da 。,zheng que ， zheng que,cuo wu ， cuo wu,zheng que ， cuo wu,cuo wu ， zheng que,A,machine_learning,computer science
26,当 STP 解算器对特定路径的约束查询超时时，EXE 会做什么？,假设查询是可满足的，并继续执行该路径。,假设查询不可满足，并停止执行该路径,重新启动 STP 并重试查询，重试次数有限。,移除约束的子集并重试查询。,B,computer_security,computer science,What does EXE do when the STP solver times out on a constraint query for a particular path?,Assume that the query is satisfiable and continue executing the path.,Assume that the query is not satisfiable and stop executing the path,"Restart STP and retry the query, up to a limited number of retries.",Remove a subset of the constraints and retry the query.,B,computer science,dang  STP  jie suan qi dui te ding lu jing de yue shu cha xun chao shi shi ，EXE  hui zuo shen me ？,jia she cha xun shi ke man zu de ， bing ji xu zhi xing gai lu jing 。,jia she cha xun bu ke man zu ， bing ting zhi zhi xing gai lu jing,chong xin qi dong  STP  bing zhong shi cha xun ， zhong shi ci shu you xian 。,yi chu yue shu de zi ji bing zhong shi cha xun 。,B,computer_security,computer science
15,"对于所有字符串 x，函数 x^M 的递归定义如下。
e^M= e，且
如果 w 是字符串，且 a 是长度为 1 的字符串，那么 
(aw)^M = aw^Ma。
假设 a 是长度为 1 的字符串，而 x 和 y 则是任意字符串，那么，以下哪一项是正确的？",a^M = a,(ax)^M = (xa)^M,(xy)^M = y^Mx^M,以上都不是,D,college_computer_science,computer science,"For all strings x, the function x^M is defined recursively as follows.
e^M= e, and
if w is a string and a is a string with length 1, then
(aw)^M = aw^Ma.
Let a be a string with length 1, and let x and y be arbitrary strings. Which of the following is true?",a^M = a,(ax)^M = (xa)^M,(xy)^M = y^Mx^M,None of the above,D,computer science,"dui yu suo you zi fu chuan  x， han shu  x^M  de di gui ding yi ru xia 。
e^M= e， qie 
 ru guo  w  shi zi fu chuan ， qie  a  shi chang du wei  1  de zi fu chuan ， na me  
(aw)^M = aw^Ma。
 jia she  a  shi chang du wei  1  de zi fu chuan ， er  x  he  y  ze shi ren yi zi fu chuan ， na me ， yi xia na yi xiang shi zheng que de ？",a^M = a,(ax)^M = (xa)^M,(xy)^M = y^Mx^M,yi shang dou bu shi,D,college_computer_science,computer science
56,陈述 1| 支持向量机构建的最大边距决策边界在所有线性分类器中具有最低的泛化误差。陈述 2| 我们从具有类条件高斯分布的生成模型中获得的任何决策边界原则上都可以用 SVM 和次数小于或等于三的多项式核来重现。,正确，正确,错误，错误,正确，错误,错误，正确,D,machine_learning,computer science,Statement 1| The maximum margin decision boundaries that support vector machines construct have the lowest generalization error among all linear classifiers. Statement 2| Any decision boundary that we get from a generative model with classconditional Gaussian distributions could in principle be reproduced with an SVM and a polynomial kernel of degree less than or equal to three.,"True, True","False, False","True, False","False, True",D,computer science,chen shu  1|  zhi chi xiang liang ji gou jian de zui da bian ju jue ce bian jie zai suo you xian xing fen lei qi zhong ju you zui di de fan hua wu cha 。 chen shu  2|  wo men cong ju you lei tiao jian gao si fen bu de sheng cheng mo xing zhong huo de de ren he jue ce bian jie yuan ze shang dou ke yi yong  SVM  he ci shu xiao yu huo deng yu san de duo xiang shi he lai chong xian 。,zheng que ， zheng que,cuo wu ， cuo wu,zheng que ， cuo wu,cuo wu ， zheng que,D,machine_learning,computer science
0,访问矩阵保护方法的问题在于,直接保存的矩阵较大，不便管理,无法表示复杂的保护要求,无法判定某个流程能否访问某项资源,无法表示何人有权更改访问矩阵本身,A,college_computer_science,computer science,The access matrix approach to protection has the difficulty that,"the matrix, if stored directly, is large and can be clumsy to manage",it is not capable of expressing complex protection requirements,deciding whether a process has access to a resource is undecidable,there is no way to express who has rights to change the access matrix itself,A,computer science,fang wen ju zhen bao hu fang fa de wen ti zai yu,zhi jie bao cun de ju zhen jiao da ， bu bian guan li,wu fa biao shi fu za de bao hu yao qiu,wu fa pan ding mou ge liu cheng neng fou fang wen mou xiang zi yuan,wu fa biao shi he ren you quan geng gai fang wen ju zhen ben shen,A,college_computer_science,computer science
81,WPA 使用哪种加密形式？,共享密钥,LEAP,TKIP,AES,C,computer_security,computer science,Which form of encryption does WPA use?,Shared key,LEAP,TKIP,AES,C,computer science,WPA  shi yong na zhong jia mi xing shi ？,gong xiang mi yao,LEAP,TKIP,AES,C,computer_security,computer science
35,以下哪句话关于回归的说法是错误的？,它将输入与输出联系起来。,它用于预测。,它可用于解释。,它发现因果关系,D,machine_learning,computer science,Which of the following sentence is FALSE regarding regression?,It relates inputs to outputs.,It is used for prediction.,It may be used for interpretation.,It discovers causal relationships,D,computer science,yi xia na ju hua guan yu hui gui de shuo fa shi cuo wu de ？,ta jiang shu ru yu shu chu lian xi qi lai 。,ta yong yu yu ce 。,ta ke yong yu jie shi 。,ta fa xian yin guo guan xi,D,machine_learning,computer science
44,以下哪项关于 Python 的说法是正确的？,它支持自动垃圾收集。,它可以轻松地与 C、C++、COM、ActiveX、CORBA 和 Java 集成。,以上两者。,以上都不是。,C,high_school_computer_science,computer science,Which of the following is correct about Python?,It supports automatic garbage collection.,"It can be easily integrated with C, C++, COM, ActiveX, CORBA, and Java.",Both of the above.,None of the above.,C,computer science,yi xia na xiang guan yu  Python  de shuo fa shi zheng que de ？,ta zhi chi zi dong la ji shou ji 。,ta ke yi qing song di yu  C、C++、COM、ActiveX、CORBA  he  Java  ji cheng 。,yi shang liang zhe 。,yi shang dou bu shi 。,C,high_school_computer_science,computer science
37,陈述 1| 核密度估计器相当于在原始数据集中的每个点 Xi 处执行值为 Yi = 1/n 的核回归。陈述 2| 学习决策树的深度可以大于用于创建树的训练示例的数量。,正确，正确,错误，错误,正确，错误,错误，正确,B,machine_learning,computer science,Statement 1| The kernel density estimator is equivalent to performing kernel regression with the value Yi = 1/n at each point Xi in the original data set. Statement 2| The depth of a learned decision tree can be larger than the number of training examples used to create the tree.,"True, True","False, False","True, False","False, True",B,computer science,chen shu  1|  he mi du gu ji qi xiang dang yu zai yuan shi shu ju ji zhong de mei ge dian  Xi  chu zhi xing zhi wei  Yi = 1/n  de he hui gui 。 chen shu  2|  xue xi jue ce shu de shen du ke yi da yu yong yu chuang jian shu de xun lian shi li de shu liang 。,zheng que ， zheng que,cuo wu ， cuo wu,zheng que ， cuo wu,cuo wu ， zheng que,B,machine_learning,computer science
54,下列哪项只能在训练数据线性可分时使用？,线性硬边距 SVM。,线性逻辑回归。,线性软边距 SVM。,质心法。,A,machine_learning,computer science,Which of the following can only be used when training data are linearly separable?,Linear hard-margin SVM.,Linear Logistic Regression.,Linear Soft margin SVM.,The centroid method.,A,computer science,xia lie na xiang zhi neng zai xun lian shu ju xian xing ke fen shi shi yong ？,xian xing ying bian ju  SVM。,xian xing luo ji hui gui 。,xian xing ruan bian ju  SVM。,zhi xin fa 。,A,machine_learning,computer science
72,以下哪一对 8 位二补码数字相加时会溢出？,11111111 和 00000001,00000001 和 10000000,11111111 和 10000001,10000001 和 10101010,D,college_computer_science,computer science,"Which of the following pairs of 8-bit, two's-complement numbers will result in overflow when the members of the pairs are added?","11111111, 00000001","00000001, 10000000","11111111, 10000001","10000001, 10101010",D,computer science,yi xia na yi dui  8  wei er bu ma shu zi xiang jia shi hui yi chu ？,11111111  he  00000001,00000001  he  10000000,11111111  he  10000001,10000001  he  10101010,D,college_computer_science,computer science
90,"数组 A 包含 256 个元素，每个元素有 4 个字节。第一个元素存储在物理地址 4,096 之处。
数组 B 包含 512 个元素，每个元素有 4 个字节。第一个元素存储在物理地址 8,192 之处。
假设只有数组 A 和数组 B 可以缓存在一个初始为空、物理编址、物理标记且直接映射的 2K 字节缓存中，且该缓存区的块大小为 8 字节。然后执行以下循环。
for (i = 0; i < 256; i++)
    A[i] = A[i] + B[2*i];
那么，在执行循环期间，如果缓存采用直写策略，将有多少字节被写入内存？",0,256,1024,2048,C,college_computer_science,computer science,"Array A contains 256 elements of 4 bytes each. Its first element is stored at physical address 4,096.
Array B contains 512 elements of 4 bytes each. Its first element is stored at physical address 8,192.
Assume that only arrays A and B can be cached in an initially empty, physically addressed, physically tagged, direct-mapped, 2K-byte cache with an 8-byte block size. The following loop is then executed.
for (i = 0; i < 256; i++)
        A[i] = A[i] + B[2*i];
During the execution of the loop, how many bytes will be written to memory if the cache has a write-through policy?",0,256,1024,2048,C,computer science,"shu zu  A  bao han  256  ge yuan su ， mei ge yuan su you  4  ge zi jie 。 di yi ge yuan su cun chu zai wu li di zhi  4,096  zhi chu 。
 shu zu  B  bao han  512  ge yuan su ， mei ge yuan su you  4  ge zi jie 。 di yi ge yuan su cun chu zai wu li di zhi  8,192  zhi chu 。
 jia she zhi you shu zu  A  he shu zu  B  ke yi huan cun zai yi ge chu shi wei kong 、 wu li bian zhi 、 wu li biao ji qie zhi jie ying she de  2K  zi jie huan cun zhong ， qie gai huan cun qu de kuai da xiao wei  8  zi jie 。 ran hou zhi xing yi xia xun huan 。
for (i = 0; i < 256; i++)
    A[i] = A[i] + B[2*i];
 na me ， zai zhi xing xun huan qi jian ， ru guo huan cun cai yong zhi xie ce lve ， jiang you duo shao zi jie bei xie ru nei cun ？",0,256,1024,2048,C,college_computer_science,computer science
