dataset,doc_id,seg_id,chinese,english,chinese_ZH-PY
newstest2018.zh-en.xml,msnbc.53731,12,牛津大学萨默维尔学院发言人在电子邮件声明中表示：“我们一直与英国警方保持联系，随时准备按需协助美国调查机构。”,"A spokesperson for the university and Somerville College said in an emailed statement that, ""We have been in contact with the police in the UK and are ready to help the US investigating authorities in any way they need.""",niu jin da xue sa mo wei er xue yuan fa yan ren zai dian zi you jian sheng ming zhong biao shi ：“ wo men yi zhi yu ying guo jing fang bao chi lian xi ， sui shi zhun bei an xu xie zhu mei guo diao cha ji gou 。”
newstest2018.zh-en.xml,cctv_news_1117,464,报告运用生动鲜活的数据、案例，系统透彻、深入浅出，在现场听众中引起强烈反响。,"The report uses vivid data and cases to get the message across in a systematic and easy-to-understand manner, triggering strong resonance among the audience.",bao gao yun yong sheng dong xian huo de shu ju 、 an li ， xi tong tou che 、 shen ru qian chu ， zai xian chang ting zhong zhong yin qi qiang lie fan xiang 。
newstest2017.zh-en.xml,ifeng0812.news.49766908_0,16,第二，要想在今年年内完成今年的去产能任务，我们还是要充分发挥行政监督和行政监察的力量。,"Second, in order to complete this year's overcapacity cut task within this year, we must give full play to the power of administrative supervision.",di er ， yao xiang zai jin nian nian nei wan cheng jin nian de qu chan neng ren wu ， wo men hai shi yao chong fen fa hui xing zheng jian du he xing zheng jian cha de li liang 。
newsdev2017.zh-en.xml,ifeng0812.news.49768102_0,2,"驾驶员下车后,一再表示刹车不好用,民警上前检查发现这辆车的刹车确实不好用,民警对驾驶员的行为进行了批评,并查扣了这辆机动三轮车。","After the driver got off the vehicle, he repeatedly emphasized that the brake did not work well. The policeman went up to check the brake and found it really did not work well. But the policeman criticized the driver on his behavior and detained the motor tricycle.","jia shi yuan xia che hou , yi zai biao shi sha che bu hao yong , min jing shang qian jian cha fa xian zhe liang che de sha che que shi bu hao yong , min jing dui jia shi yuan de xing wei jin xing le pi ping , bing cha kou le zhe liang ji dong san lun che 。"
newsdev2017.zh-en.xml,ifeng0812.news.49767894_0,2,事情发生在匹兹堡中午时间，孩子送往医院时还能和家人说话，目前还不清楚具体的伤势。,The accident took place at noon in Pittsburgh. The boy could still talk with his family members when he was sent to the hospital. Details about his injury are still unclear.,shi qing fa sheng zai pi zi bao zhong wu shi jian ， hai zi song wang yi yuan shi hai neng he jia ren shuo hua ， mu qian hai bu qing chu ju ti de shang shi 。
newstest2018.zh-en.xml,003_8425642,32,批评和自我批评是一剂良药，是对同志、对自己的真正爱护。开展批评和自我批评需要勇气和党性，不能把我们防身治病的武器给丢掉了。,"Criticism and self-criticism serve as a good medicine and the actual care given to our comrades and ourselves. Performing criticism and self-criticism needs courage and party spirit, and we must not lose our weapon used for defending ourselves and treating diseases.",pi ping he zi wo pi ping shi yi ji liang yao ， shi dui tong zhi 、 dui zi ji de zhen zheng ai hu 。 kai zhan pi ping he zi wo pi ping xu yao yong qi he dang xing ， bu neng ba wo men fang shen zhi bing de wu qi gei diu diao le 。
newstest2021.zh-en.xml,hunan_ribao-zh.6028,2,湖南日报·新湖南客户端7月25日讯(本报记者)7月25日，由中央广播电视总台财经节目中心主办的大型融媒体行动《走村直播看脱贫》从江苏徐州出发，两辆携带5G新媒体移动云制播系统的大篷车在现场嘉宾目送下，缓缓驶出现场。,"Hunan Daily · New Hunan Client Terminal, July 25 (reporter from this organization) On July 25, two caravans carrying 5G new media mobile cloud production and broadcasting system slowly drove out of Xuzhou, Jiangsu Province for the large-scale media convergence campaign ""Watch Poverty Alleviation Livecast from Villages"" sponsored by the China Media Group’s Financial Program Center.",hu nan ri bao · xin hu nan ke hu duan 7 yue 25 ri xun ( ben bao ji zhe )7 yue 25 ri ， you zhong yang guang bo dian shi zong tai cai jing jie mu zhong xin zhu ban de da xing rong mei ti xing dong 《 zou cun zhi bo kan tuo pin 》 cong jiang su xu zhou chu fa ， liang liang xie dai 5G xin mei ti yi dong yun zhi bo xi tong de da peng che zai xian chang jia bin mu song xia ， huan huan shi chu xian chang 。
newstest2019.zh-en.xml,chinanews.com.1394,4,时隔6年重新调整 2个新事业群出现。,"After six years, two business groups appear after readjustment.",shi ge 6 nian chong xin tiao zheng  2 ge xin shi ye qun chu xian 。
wmttest2022.zh-en.xml,social_zh_tieba.baidu.com_143145404,9,(三)参加中价协、各省级和部门造价工程师、造价员继续教育授课，每半天可认定10个学时;,"(3) When attending the continuing education lessons of registered cost engineers organized by China Price Association or management organizations of provincial level of departments, each half a day is identified as 10 credit hours;",( san ) can jia zhong jia xie 、 ge sheng ji he bu men zao jia gong cheng shi 、 zao jia yuan ji xu jiao yu shou ke ， mei ban tian ke ren ding 10 ge xue shi ;
wmttest2023.zh-en.xml,office_product-5-zh_0488037-81,7,以后的书，都转移阵地到这里买了。,Future books will now be available for purchase here.,yi hou de shu ， dou zhuan yi zhen di dao zhe li mai le 。
newsdev2017.zh-en.xml,cnn.166883,11,这就是医用大麻的困境。,That is the predicament of medical marijuana.,zhe jiu shi yi yong da ma de kun jing 。
newstest2019.zh-en.xml,chinanews.com.1292,6,他说，廊曼机场愿为赴泰的中国游客提供便利，并联合泰国移民局在曼谷素万那普、廊曼、清迈、普吉、合艾等泰国5大国际机场为中国游客设立入境特别通道。,"He said that Don Mueang International Airport is willing to facilitate Chinese tourists to Thailand and get together with the Thailand Immigration Bureau to set up special entry passage for Chinese tourists at five major international airports in Bangkok such as Suvarnabhumi, Don Muang, Chiengmai, Phuket and Hat Yai.",ta shuo ， lang man ji chang yuan wei fu tai de zhong guo you ke ti gong bian li ， bing lian he tai guo yi min ju zai man gu su wan na pu 、 lang man 、 qing mai 、 pu ji 、 he ai deng tai guo 5 da guo ji ji chang wei zhong guo you ke she li ru jing te bie tong dao 。
newstest2019.zh-en.xml,chinanews.com.1602,2,综合报道，印度尼西亚苏拉威西岛9月28日发生7.5级浅层地震，触发6米高海啸。,"According to the comprehensive reports, Sulawesi, an Indonesian island, had a shallow earthquake with the magnitude of 7.5, which triggered a tsunami as high as 6 meters.",zong he bao dao ， yin du ni xi ya su la wei xi dao 9 yue 28 ri fa sheng 7.5 ji qian ceng di zhen ， chu fa 6 mi gao hai xiao 。
newstest2019.zh-en.xml,chinanews.com.1410,20,“加强双边合作，对于我们来说主要是科技方面的合作 。 ”,"""Strengthening bilateral cooperation is mainly for cooperation in science and technology for us. """,“ jia qiang shuang bian he zuo ， dui yu wo men lai shuo zhu yao shi ke ji fang mian de he zuo  。 ”
newstest2017.zh-en.xml,ifeng0812.news.49766058_0,2,目前全国至少已有28个省份明确了津贴发放标准，不过各省市发放的标准并不一样，而重庆则是按高温工作日津贴的方式领取高温津贴。,"At present, at least 28 provinces in the country have clearly defined the standard of the allowance, but the standards issued by provinces and municipalities are not the same, and people in Chongqing receive the allowance based on the count of high-temperature working days.",mu qian quan guo zhi shao yi you 28 ge sheng fen ming que le jin tie fa fang biao zhun ， bu guo ge sheng shi fa fang de biao zhun bing bu yi yang ， er chong qing ze shi an gao wen gong zuo ri jin tie de fang shi ling qu gao wen jin tie 。
newstest2018.zh-en.xml,independent.181088,5,“我当时正在找与报价合适的房子。,"""I was looking for something that was comparable for my price.",“ wo dang shi zheng zai zhao yu bao jia he shi de fang zi 。
newstest2017.zh-en.xml,sina0812.baby.doc-ifxtwiht3660934,1,在小生命来到这个世上之后，爸爸妈妈们就要对这个生命负责，这个负责不仅仅在于孩子的身体健康上，还在于精神的发展上，也就是教育。,"After the little baby came to this world, Mom and Dad shall be responsible for his life, not only for his health, but also for the development of his spirit, that is, education.",zai xiao sheng ming lai dao zhe ge shi shang zhi hou ， ba ba ma ma men jiu yao dui zhe ge sheng ming fu ze ， zhe ge fu ze bu jin jin zai yu hai zi de shen ti jian kang shang ， hai zai yu jing shen de fa zhan shang ， ye jiu shi jiao yu 。
newstest2021.zh-en.xml,xinhua-zh-01.120235,3,北京演艺集团透露，已为剧场开放做好充分准备，将有五十余部剧目准备陆续登场。,"According to the Beijing Performance & Arts Group, it has made full preparation for the re-opening of the theaters, with more than 50 works of art that will be on display.",bei jing yan yi ji tuan tou lu ， yi wei ju chang kai fang zuo hao chong fen zhun bei ， jiang you wu shi yu bu ju mu zhun bei lu xu deng chang 。
newstest2018.zh-en.xml,007_20180118c010ck,10,北京最近还宣布计划斥资138亿元人民币修建一个人工智能科技园，建成后将有逾400家企业在那里落户，它们将专注于开发从生物测定到自动驾驶汽车的各种人工智能技术。,"Beijing recently announced plans to invest 13.8 billion yuan in the construction of an artificial intelligence technology park. When it is completed, more than 400 companies will settle there. They will focus on the development of artificial intelligence technologies ranging from biometrics to self-driving cars.",bei jing zui jin hai xuan bu ji hua chi zi 138 yi yuan ren min bi xiu jian yi ge ren gong zhi neng ke ji yuan ， jian cheng hou jiang you yu 400 jia qi ye zai na li luo hu ， ta men jiang zhuan zhu yu kai fa cong sheng wu ce ding dao zi dong jia shi qi che de ge zhong ren gong zhi neng ji shu 。
newstest2020.zh-en.xml,xinhua-zh-01.6314,9,与会非洲成员国外长感谢中方倡议召开此次会议，祝贺新中国成立70周年。,The foreign ministers of the African countries who attended the meeting extended their congratulations on the 70th anniversary of the founding of the People's Republic of China.,yu hui fei zhou cheng yuan guo wai zhang gan xie zhong fang chang yi zhao kai ci ci hui yi ， zhu he xin zhong guo cheng li 70 zhou nian 。
wmttest2023.zh-en.xml,book-1-zh_0753489-203,5,如果配送时间是你们快递员随心所欲的想几点就几点送，何必假惺惺弄个时间让客户选择？,Why bother making a time for the consumer to choose if the delivery time is that your courier may deliver it whenever he wants?,ru guo pei song shi jian shi ni men kuai di yuan sui xin suo yu de xiang ji dian jiu ji dian song ， he bi jia xing xing nong ge shi jian rang ke hu xuan ze ？
newstest2018.zh-en.xml,cctv_news_1117,390,习近平问得很仔细。,Xi Jinping asked many details.,xi jin ping wen de hen zi xi 。
newstest2018.zh-en.xml,cctv_news_1117,537,蒙古、藏、维吾尔、哈萨克、朝鲜、彝、壮等七种少数民族文字版，已由中国民族语文翻译局翻译,"This report has been translated into seven ethic minority languages including the Mongolian, Tibetan, Uygur, Kazak, Korean, and Zhuang by the China Ethnic Languages Translation Bureau.",meng gu 、 cang 、 wei wu er 、 ha sa ke 、 chao xian 、 yi 、 zhuang deng qi zhong shao shu min zu wen zi ban ， yi you zhong guo min zu yu wen fan yi ju fan yi
newstest2018.zh-en.xml,039_content_94289496,4,据目击者称，事发时一声巨响，瞬时间一朵蘑菇云腾空而起。,"Eye witnesses said that there was a loud bang when the explosion occurred, and a mushroom cloud rose instantly.",ju mu ji zhe cheng ， shi fa shi yi sheng ju xiang ， shun shi jian yi duo mo gu yun teng kong er qi 。
