dataset,doc_id,seg_id,chinese_ZH-PY
newsdev2017.zh-en.xml,dailymail.co.uk.170868,18,bu guo ， zhe que cu shi xue xiao he she hui fu wu ji gou da lai dian hua 。
newstest2020.zh-en.xml,nikkei-.108,13,xiao xing che “Demio（ de mi ou  ） ”  deng de xiao liang jian shao 。
wmttest2023.zh-en.xml,luggage-1-zh_0367532-71,3,"di er ba Totes，1. zhe ba mei you san tao  2. san bing cai zhi yi ban  3. ming ming xie Large, shi ji shang jiu shi yi ren yong de bian jie yu san , liang ge ren yong gu ji gou qiang 。"
newstest2020.zh-en.xml,tsrus.cn.2112,11,ta shuo ， gai xi tong mu qian zai shi jie shang you hen da xu qiu ， dan e luo si jun dui ye xu yao ta ， qi zhong bao kuo zai bei ji di qu 。
newstest2018.zh-en.xml,msnbc.53726,5,zheng yi de jiao dian shi she zhi  10  yue  1  ri wei ge zhou kai shi shi xian  2015  nian di mian chou yang biao zhun de zui hou qi xian 。
newstest2017.zh-en.xml,sina0812.news.doc-ifxuxnpy9305340,2,dui yu shen ling ju zhu zheng de tiao jian ， shang shu di qu pu bian ti chu ， xu ju zhu ban nian yi shang ， fu he you he fa wen ding jiu ye 、 he fa wen ding zhu suo 、 lian xu jiu du tiao jian zhi yi 。
newstest2019.zh-en.xml,chinanews.com.10001,5,2018 nian 10 yue 30 ri ， zhong guo cai pan wen shu wang gong bu le “ tan wei 、 he zhang hong deng yu bei jing xiao ju ke ji you xian gong si deng qin hai fa ming zhuan li quan jiu fen yi shen min shi cai ding shu  ” ，  pi lu le di di chu xing APP bei su zhuan li qin quan de bu fen an jian xi jie 。
newstest2018.zh-en.xml,sogou_web_data_20180206,31,zai ji zhe de yi xiang sui ji xiao diao cha zhong ，11 wei shou fang tui xiu ren yuan jin you 2 ren hai zai gong zuo ； ling you 9 ming lao ren biao shi hui you bu fen shi jian bang zhu zhao kan hai zi ， dan you shi jian ye hui chu qu lv you huo zhe fa zhan xing qu ai hao 。
newsdev2017.zh-en.xml,telegraph.294748,5,ke lin de peng you pa di jian yi heng chang 《 xiao huo che zuo dao le 》。
newsdev2017.zh-en.xml,ifeng0812.news.49767801_0,6,12 hao zao shang 8 dian kai shi ， su le ta ni fu liang suo jing cha ju men kou fen bie fa sheng bao zha ， zao cheng 1 ren si wang ， duo ren shou shang 。
wmttest2023.zh-en.xml,camera-4-zh_0401912-55,4,jin gang mo tie shang qu ye ting he shi he guan yong de 。
newstest2020.zh-en.xml,chinanews.com.102791,6,《 tiao li 》 zhong ， ning xia gu li tan suo shi xing fu qi gong tong yu er jia ， zai quan guo shang shu shou chuang 。
newstest2018.zh-en.xml,rt.com.68127,5,fu zong li mu te ke zai ping lun shi jie fan xing fen ji ji gou lu xian tu 《 zun shou gui ding 》 de di er bu fen shi zuo chu shang shu biao shu 。 gai bu fen gui ding le hui fu  RUSADA  quan li de biao zhun ， bing yu zui jin zai gai zu zhi wang zhan shang fa bu 。
wmttest2023.zh-en.xml,personal_care_appliances-4-zh_0788270-92,4,shua tou pei jian zai ya ma xun mai tong yang pian yi 。
newstest2020.zh-en.xml,international_times-zh.160,3,tai yang ma xi tuan ri qian biao shi ， zheng zai yu yan fa ji qi ren de bo shi dun dong li ke ji gong si （Boston Dynamics） jie qia ， shang tao ji qi ren ying yong yu ma xi tuan biao yan de ke xing xing 。
wmttest2022.zh-en.xml,xinhua-zh-01.104067,17,xu yao zhu yi de shi ， shuang zi zuo liu xing yu chao ge ge fang xiang de liu liang dou hen da ， guan ce shi bu yong yi zhi ding zhe shuang zi zuo liu xing yu de fu she dian kan 。
newstest2018.zh-en.xml,washpost.116881,9,mei guo gong min zi you lian meng ben zhou zao xie shi hou jiu ci dui ta ti qi le su song 。
wmttest2022.zh-en.xml,ecommerce_zh_jd.com_176487535,23,gan lan you fu han feng fu de dan bu bao he zhi fang suan ， ji you suan ji ya you suan 、 ya ma suan ， hai you wei sheng su A、 wei sheng su B、 wei sheng su D、 wei sheng su E、 wei sheng su K ji kang yang hua wu deng 。
newstest2017.zh-en.xml,abcnews.199762,5,jiu jin shan jing cha ju cheng gai qi si wang an jian bei cai ding wei ta sha ， bing zheng zai jin xing diao cha 。
newstest2019.zh-en.xml,chinanews.com.1504,19,zan ting hui lai hou ， zhu yu ling zhao hui yi xie zhuang tai ， zhu jian jiang bi fen zhui dao 8：8 ping 。
wmttest2022.zh-en.xml,ecommerce_zh_xiaohongshu.com_25328504,22,zai chuan yi da pei fang mian shang you le gai bian hou ， zai sheng huo zhong ye yao duo yun dong ， zheng qu zao yi tian tuo li wei pang nv sheng de biao qian ba 😄
